gene_id,gene_name,hgnc_id,do_qualifier,do_id,do_term,allele_used_in_model_fbal,allele_used_in_model_symbol,orthology_with_hgnc_id,orthology_with_symbol,evidence,reference
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0028990,Appl[d],NA,NA,CEA,FBrf0206756
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0221088,Appl[UAS.cCSa],NA,NA,CEA,FBrf0228148
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0221088,Appl[UAS.cCSa],NA,NA,CEA,FBrf0234171
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0365274,Appl[UAS.mRFP.EGFP],NA,NA,CEA,FBrf0234171
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,NA,NA,HGNC:620,APP,IEA,FBrf0241599
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0028990,Appl[d],NA,NA,CEA,FBrf0243022
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0103093,Appl[sd.UAS],NA,NA,CEA with FLYBASE:Scer\GAL4[GMR91H05]; FB:FBal0256021,FBrf0243022
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0198740,Appl[GD3170],NA,NA,CEA,FBrf0245314
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0231851,Appl[KK102543],NA,NA,CEA,FBrf0245314
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0231851,Appl[KK102543],NA,NA,is exacerbated by FLYBASE:CASK[HMC03260]; FB:FBal0292435,FBrf0245314
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0231851,Appl[KK102543],NA,NA,is exacerbated by FLYBASE:dlg1[JF02287]; FB:FBal0266603,FBrf0245314
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0240847,Appl[JF02878],NA,NA,CEA,FBrf0246614
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0028990,Appl[d],NA,NA,CEA,FBrf0247440
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0028990,Appl[d],NA,NA,is ameliorated by FLYBASE:Rab5[KO]; FB:FBal0365504,FBrf0247440
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0028990,Appl[d],NA,NA,is exacerbated by FLYBASE:Rab7[Gal4-KO]; FB:FBal0294205,FBrf0247440
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0231851,Appl[KK102543],NA,NA,CEA,FBrf0247440
FBgn0000108,Appl,NA,model of,DOID:0080348,Alzheimer's disease,FBal0279045,Appl[HMS01931],NA,NA,CEA,FBrf0247440
FBgn0000108,Appl,NA,ameliorates,DOID:0111155,autosomal recessive spinocerebellar ataxia,FBal0221085,Appl[UAS.Tag:HA],NA,NA,modeled by FLYBASE:yata[KE2.1]; FB:FBal0221082,FBrf0206756
FBgn0000108,Appl,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0028990,Appl[d],NA,NA,modeled by FLYBASE:SNF4A&ggr;[loe]; FB:FBal0144604,FBrf0155731
FBgn0000109,Aprt,NA,model of,DOID:0060350,adenine phosphoribosyltransferase deficiency,NA,NA,HGNC:626,APRT,IEA,FBrf0241599
FBgn0000114,bru1,NA,exacerbates,DOID:680,tauopathy,FBal0209071,bru1[GD8699],NA,NA,modeled by FLYBASE:Hsap\MAPT[V337M.UAS]; FB:FBal0126525,FBrf0223922
FBgn0000114,bru1,NA,ameliorates,DOID:680,tauopathy,FBal0245236,bru1[UASp.cSa],NA,NA,modeled by FLYBASE:Hsap\MAPT[V337M.UAS]; FB:FBal0126525,FBrf0223922
FBgn0000114,bru1,NA,exacerbates,DOID:680,tauopathy,FBal0155648,bru1[BG01566],NA,NA,modeled by FLYBASE:Hsap\MAPT[R406W.UAS]; FB:FBal0126527,FBrf0234030
FBgn0000114,bru1,NA,exacerbates,DOID:680,tauopathy,FBal0155648,bru1[BG01566],NA,NA,modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526,FBrf0234030
FBgn0000114,bru1,NA,exacerbates,DOID:680,tauopathy,FBal0155648,bru1[BG01566],NA,NA,modeled by FLYBASE:Hsap\MAPT[V337M.UAS]; FB:FBal0126525,FBrf0234030
FBgn0000115,Arl1,NA,ameliorates,DOID:8466,retinal degeneration,FBal0198751,Arl1[GD6768],NA,NA,modeled by FLYBASE:ninaE[D1]; FB:FBal0046168,FBrf0214528
FBgn0000117,arm,NA,ameliorates,DOID:12858,Huntington's disease,FBal0000711,arm[2],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194,FBrf0201545
FBgn0000117,arm,NA,ameliorates,DOID:12858,Huntington's disease,FBal0000712,arm[3],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194,FBrf0201545
FBgn0000117,arm,NA,ameliorates,DOID:12858,Huntington's disease,FBal0102647,arm[G0234],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194,FBrf0201545
FBgn0000117,arm,NA,ameliorates,DOID:12858,Huntington's disease,FBal0103762,arm[G0192],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194,FBrf0201545
FBgn0000117,arm,NA,ameliorates,DOID:12858,Huntington's disease,FBal0000712,arm[3],NA,NA,modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292,FBrf0218478
FBgn0000117,arm,NA,exacerbates,DOID:12858,Huntington's disease,FBal0061501,arm[S10.UAS.Tag:MYC],NA,NA,modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292,FBrf0218478
FBgn0000117,arm,NA,ameliorates,DOID:12858,Huntington's disease,FBal0103762,arm[G0192],NA,NA,modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292,FBrf0218478
FBgn0000117,arm,NA,model of,DOID:0080551,Naxos disease,NA,NA,HGNC:6207,JUP,IEA,FBrf0241599
FBgn0000117,arm,NA,ameliorates,DOID:0060490,Schimke immuno-osseous dysplasia,FBal0000710,arm[1],NA,NA,modeled by FLYBASE:Marcal1[UAS.cBa]; FB:FBal0276695,FBrf0233913
FBgn0000117,arm,NA,ameliorates,DOID:0060490,Schimke immuno-osseous dysplasia,FBal0000711,arm[2],NA,NA,modeled by FLYBASE:Marcal1[UAS.cBa]; FB:FBal0276695,FBrf0233913
FBgn0000117,arm,NA,ameliorates,DOID:0060490,Schimke immuno-osseous dysplasia,FBal0000713,arm[4],NA,NA,modeled by FLYBASE:Marcal1[UAS.cBa]; FB:FBal0276695,FBrf0233913
FBgn0000117,arm,NA,ameliorates,DOID:0060490,Schimke immuno-osseous dysplasia,FBal0000716,arm[8],NA,NA,modeled by FLYBASE:Marcal1[UAS.cBa]; FB:FBal0276695,FBrf0233913
FBgn0000117,arm,NA,ameliorates,DOID:0060490,Schimke immuno-osseous dysplasia,FBal0103762,arm[G0192],NA,NA,modeled by FLYBASE:Marcal1[UAS.cBa]; FB:FBal0276695,FBrf0233913
FBgn0000117,arm,NA,model of,DOID:0110083,arrhythmogenic right ventricular dysplasia,NA,NA,HGNC:6207,JUP,IEA,FBrf0241599
FBgn0000117,arm,NA,model of,DOID:0070049,autosomal dominant non-syndromic intellectual disability,NA,NA,HGNC:2514,CTNNB1,IEA,FBrf0241599
FBgn0000117,arm,NA,exacerbates,DOID:162,cancer,FBal0061501,arm[S10.UAS.Tag:MYC],NA,NA,modeled by FLYBASE:Hipk[UAS.Tag:HA]; FB:FBal0240413,FBrf0237780
FBgn0000117,arm,NA,model of,DOID:162,cancer,FBal0360528,arm[H47R.UAS.Tag:HA],NA,NA,CEA with FLYBASE:Scer\GAL4[ey.3.5.Exel]; FB:FBal0155840,FBrf0240580
FBgn0000117,arm,NA,model of,DOID:305,carcinoma,FBal0155641,arm[UAS.Exel],NA,NA,CEA,FBrf0242372
FBgn0000117,arm,NA,model of,DOID:305,carcinoma,FBal0155641,arm[UAS.Exel],NA,NA,is exacerbated by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587,FBrf0242372
FBgn0000117,arm,NA,ameliorates,DOID:305,carcinoma,FBal0209078,arm[GD1372],NA,NA,"modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:l(2)gl[4]; FB:FBal0009225",FBrf0242372
FBgn0000117,arm,NA,model of,DOID:9256,colorectal cancer,NA,NA,HGNC:2514,CTNNB1,IEA,FBrf0241599
FBgn0000117,arm,NA,model of,DOID:0080264,exudative vitreoretinopathy,NA,NA,HGNC:2514,CTNNB1,IEA,FBrf0241599
FBgn0000117,arm,NA,model of,DOID:684,hepatocellular carcinoma,NA,NA,HGNC:2514,CTNNB1,IEA,FBrf0241599
FBgn0000117,arm,NA,ameliorates,DOID:1059,intellectual disability,FBal0061501,arm[S10.UAS.Tag:MYC],NA,NA,modeled by FLYBASE:Hsap\HUWE1[UAS.cVa]; FB:FBal0294113,FBrf0223502
FBgn0000117,arm,NA,model of,DOID:0050902,medulloblastoma,NA,NA,HGNC:2514,CTNNB1,IEA,FBrf0241599
FBgn0000117,arm,NA,model of,DOID:9970,obesity,FBal0263324,arm[HMS01414],NA,NA,CEA,FBrf0225552
FBgn0000117,arm,NA,model of,DOID:2394,ovarian cancer,NA,NA,HGNC:2514,CTNNB1,IEA,FBrf0241599
FBgn0000117,arm,NA,model of,DOID:5374,pilomatrixoma,NA,NA,HGNC:2514,CTNNB1,IEA,FBrf0241599
FBgn0000117,arm,NA,ameliorates,DOID:680,tauopathy,FBal0000710,arm[1],NA,NA,modeled by FLYBASE:Hsap\MAPT[GMR.Ex.PJ]; FB:FBal0137485,FBrf0149139
FBgn0000117,arm,NA,ameliorates,DOID:680,tauopathy,FBal0000713,arm[4],NA,NA,modeled by FLYBASE:Hsap\MAPT[GMR.Ex.PJ]; FB:FBal0137485,FBrf0149139
FBgn0000117,arm,NA,exacerbates,DOID:680,tauopathy,FBal0061501,arm[S10.UAS.Tag:MYC],NA,NA,modeled by FLYBASE:Hsap\MAPT[GMR.Ex.PJ]; FB:FBal0137485,FBrf0149139
FBgn0000119,arr,NA,model of,DOID:0080037,Worth syndrome,NA,NA,HGNC:6697,LRP5,IEA,FBrf0241599
FBgn0000119,arr,NA,model of,DOID:0110937,autosomal dominant osteopetrosis,NA,NA,HGNC:6697,LRP5,IEA,FBrf0241599
FBgn0000119,arr,NA,model of,DOID:3393,coronary artery disease,NA,NA,HGNC:6698,LRP6,IEA,FBrf0241599
FBgn0000119,arr,NA,model of,DOID:0111411,exudative vitreoretinopathy,NA,NA,HGNC:6697,LRP5,IEA,FBrf0241599
FBgn0000119,arr,NA,model of,DOID:11476,osteoporosis,NA,NA,HGNC:6697,LRP5,IEA,FBrf0241599
FBgn0000119,arr,NA,model of,DOID:0060849,osteoporosis-pseudoglioma syndrome,NA,NA,HGNC:6697,LRP5,IEA,FBrf0241599
FBgn0000120,Arr1,NA,model of,DOID:0110712,Oguchi disease,NA,NA,HGNC:10521,SAG,IEA,FBrf0241599
FBgn0000120,Arr1,NA,model of,DOID:0110369,retinitis pigmentosa,NA,NA,HGNC:10521,SAG,IEA,FBrf0241599
FBgn0000121,Arr2,NA,model of,DOID:0110712,Oguchi disease,NA,NA,HGNC:10521,SAG,IEA,FBrf0241599
FBgn0000121,Arr2,NA,ameliorates,DOID:5679,retinal disease,FBal0246061,Arr2[K391A],NA,NA,modeled by FLYBASE:norpA[EE5]; FB:FBal0013100,FBrf0191981
FBgn0000121,Arr2,NA,ameliorates,DOID:5679,retinal disease,FBal0246062,Arr2[R393A],NA,NA,modeled by FLYBASE:norpA[EE5]; FB:FBal0013100,FBrf0191981
FBgn0000121,Arr2,NA,model of,DOID:0110369,retinitis pigmentosa,NA,NA,HGNC:10521,SAG,IEA,FBrf0241599
FBgn0000121,Arr2,NA,model of,DOID:10003,sensorineural hearing loss,FBal0098951,Arr2[5],NA,NA,CEA,FBrf0219321
FBgn0000137,ase,NA,ameliorates,DOID:1319,brain cancer,FBal0030517,ase[UAS.cBa],NA,NA,modeled by FLYBASE:tll[UAS.cKa]; FB:FBal0243000,FBrf0245081
FBgn0000139,ash2,NA,exacerbates,DOID:0060201,amyotrophic lateral sclerosis,FBal0155629,ash2[EY03971],NA,NA,modeled by FLYBASE:Hsap\TARDBP[UAS.cEa]; FB:FBal0270163,FBrf0237418
FBgn0000140,asp,NA,model of,DOID:10907,microcephaly,FBal0000773,asp[1],NA,NA,CEA with FLYBASE:asp[E3]; FB:FBal0030522,FBrf0223188
FBgn0000140,asp,NA,model of,DOID:10907,microcephaly,FBal0030522,asp[E3],NA,NA,CEA,FBrf0223188
FBgn0000140,asp,NA,model of,DOID:10907,microcephaly,FBal0030522,asp[E3],NA,NA,CEA with FLYBASE:asp[1]; FB:FBal0000773,FBrf0223188
FBgn0000140,asp,NA,model of,DOID:10907,microcephaly,FBal0030522,asp[E3],NA,NA,CEA with FLYBASE:asp[L1]; FB:FBal0030524,FBrf0223188
FBgn0000140,asp,NA,model of,DOID:10907,microcephaly,FBal0030522,asp[E3],NA,NA,CEA with FLYBASE:asp[MB11367]; FB:FBal0240072,FBrf0223188
FBgn0000140,asp,NA,model of,DOID:10907,microcephaly,FBal0030524,asp[L1],NA,NA,CEA with FLYBASE:asp[E3]; FB:FBal0030522,FBrf0223188
FBgn0000140,asp,NA,model of,DOID:10907,microcephaly,FBal0240072,asp[MB11367],NA,NA,CEA with FLYBASE:asp[E3]; FB:FBal0030522,FBrf0223188
FBgn0000140,asp,NA,model of,DOID:10907,microcephaly,FBal0318737,asp[t25],NA,NA,CEA,FBrf0230402
FBgn0000140,asp,NA,model of,DOID:0070280,primary autosomal recessive microcephaly,FBal0030522,asp[E3],NA,NA,CEA,FBrf0200956
FBgn0000140,asp,NA,model of,DOID:0070280,primary autosomal recessive microcephaly,FBal0030522,asp[E3],NA,NA,is ameliorated by FLYBASE:mad2[G6595]; FB:FBal0277486,FBrf0200956
FBgn0000140,asp,NA,model of,DOID:0070280,primary autosomal recessive microcephaly,FBal0030522,asp[E3],NA,NA,is ameliorated by FLYBASE:mad2[Δ]; FB:FBal0247990,FBrf0200956
FBgn0000140,asp,NA,model of,DOID:0070280,primary autosomal recessive microcephaly,FBal0030522,asp[E3],NA,NA,is ameliorated by FLYBASE:rod[unspecified]; FB:FBal0095223,FBrf0200956
FBgn0000140,asp,NA,model of,DOID:0070280,primary autosomal recessive microcephaly,NA,NA,HGNC:19048,ASPM,IEA,FBrf0241599
FBgn0000140,asp,NA,model of,DOID:0070280,primary autosomal recessive microcephaly,FBal0030522,asp[E3],NA,NA,CEC,FBrf0244212
FBgn0000140,asp,NA,model of,DOID:0070280,primary autosomal recessive microcephaly,FBal0030524,asp[L1],NA,NA,CEC,FBrf0244212
FBgn0000140,asp,NA,model of,DOID:0070280,primary autosomal recessive microcephaly,FBal0318737,asp[t25],NA,NA,CEC,FBrf0244212
FBgn0000140,asp,NA,model of,DOID:0070280,primary autosomal recessive microcephaly,FBal0318737,asp[t25],NA,NA,is ameliorated by FLYBASE:asp[MF.GFP]; FB:FBal0358746,FBrf0244212
FBgn0000140,asp,NA,model of,DOID:0070280,primary autosomal recessive microcephaly,FBal0318737,asp[t25],NA,NA,is exacerbated by FLYBASE:Wdr62[Δ3-9]; FB:FBal0318556,FBrf0244212
FBgn0000140,asp,NA,ameliorates,DOID:0070280,primary autosomal recessive microcephaly,FBal0358746,asp[MF.GFP],NA,NA,modeled by FLYBASE:asp[t25]; FB:FBal0318737,FBrf0244212
FBgn0000140,asp,NA,exacerbates,DOID:680,tauopathy,FBal0268045,asp[UASp.EGFP],NA,NA,modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526,FBrf0244983
FBgn0000146,aub,NA,ameliorates,DOID:0060198,amyotrophic lateral sclerosis,FBal0000798,aub[HN2],NA,NA,modeled by FLYBASE:caz[VDRC.cUa]; FB:FBal0296654,FBrf0241459
FBgn0000146,aub,NA,ameliorates,DOID:0060198,amyotrophic lateral sclerosis,FBal0030533,aub[QC42],NA,NA,modeled by FLYBASE:caz[VDRC.cUa]; FB:FBal0296654,FBrf0241459
FBgn0000146,aub,NA,exacerbates,DOID:0060198,amyotrophic lateral sclerosis,FBal0126452,aub[UASp.mGFP6],NA,NA,modeled by FLYBASE:caz[HMS00790]; FB:FBal0257471,FBrf0241459
FBgn0000146,aub,NA,exacerbates,DOID:0060198,amyotrophic lateral sclerosis,FBal0126452,aub[UASp.mGFP6],NA,NA,modeled by FLYBASE:caz[VDRC.cUa]; FB:FBal0296654,FBrf0241459
FBgn0000146,aub,NA,ameliorates,DOID:1319,brain cancer,FBal0030533,aub[QC42],NA,NA,modeled by FLYBASE:l(3)mbt[ts1]; FB:FBal0028387,FBrf0212713
FBgn0000147,aurA,NA,model of,DOID:1319,brain cancer,FBal0197863,aurA[8839],NA,NA,CEA,FBrf0194325
FBgn0000147,aurA,NA,model of,DOID:1319,brain cancer,FBal0197863,aurA[8839],NA,NA,is ameliorated by FLYBASE:N[l1N-ts1]; FB:FBal0012887,FBrf0194325
FBgn0000147,aurA,NA,model of,DOID:1319,brain cancer,FBal0197863,aurA[8839],NA,NA,is ameliorated by FLYBASE:dap[UAS.cLa]; FB:FBal0057654,FBrf0194325
FBgn0000147,aurA,NA,model of,DOID:1319,brain cancer,FBal0197863,aurA[8839],NA,NA,is ameliorated by FLYBASE:numb[PTB.UAS.GFP]; FB:FBal0146968,FBrf0194325
FBgn0000147,aurA,NA,model of,DOID:9256,colorectal cancer,NA,NA,HGNC:11393,AURKA,IEA,FBrf0241599
FBgn0000147,aurA,NA,ameliorates,DOID:3070,high grade glioma,FBal0230597,aurA[KK100143],NA,NA,modeled by FLYBASE:Wdr62[UAS.Tag:HA]; FB:FBal0361084,FBrf0245775
FBgn0000147,aurA,NA,exacerbates,DOID:0070293,primary autosomal recessive microcephaly,FBal0230597,aurA[KK100143],NA,NA,modeled by FLYBASE:Wdr62[NIG.7337R]; FB:FBal0275530,FBrf0236106
FBgn0000147,aurA,NA,model of,DOID:0070183,spermatogenic failure,NA,NA,HGNC:11391,AURKC,IEA,FBrf0241599
FBgn0000150,awd,NA,ameliorates,DOID:0050204,Epstein-Barr virus hepatitis,FBal0010910,awd[j2A4],NA,NA,modeled by FLYBASE:EBV\BRLF1[GMR.PA]; FB:FBal0297399,FBrf0218446
FBgn0000150,awd,NA,ameliorates,DOID:8568,infectious mononucleosis,FBal0010910,awd[j2A4],NA,NA,modeled by FLYBASE:EBV\BRLF1[GMR.PA]; FB:FBal0297399,FBrf0218446
FBgn0000150,awd,NA,model of,DOID:8712,neurofibromatosis,FBal0000811,awd[K],NA,NA,CEA with FLYBASE:pn[MS2]; FB:FBal0013899,FBrf0056008
FBgn0000150,awd,NA,ameliorates,DOID:934,viral infectious disease,FBal0010910,awd[j2A4],NA,NA,modeled by FLYBASE:EBV\BRLF1[GMR.PA]; FB:FBal0297399,FBrf0218446
FBgn0000152,Axs,NA,model of,DOID:0050999,autosomal recessive spinocerebellar ataxia,NA,NA,HGNC:25519,ANO10,IEA,FBrf0241599
FBgn0000157,Dll,NA,model of,DOID:0110053,amelogenesis imperfecta,NA,NA,HGNC:2916,DLX3,IEA,FBrf0241599
FBgn0000157,Dll,NA,model of,DOID:0080408,orofacial cleft,NA,NA,HGNC:2917,DLX4,IEA,FBrf0241599
FBgn0000157,Dll,NA,model of,DOID:0090021,split hand-foot malformation,NA,NA,HGNC:2918,DLX5,IEA,FBrf0241599
FBgn0000157,Dll,NA,model of,DOID:0090024,split hand-foot malformation 1 with sensorineural hearing loss,NA,NA,HGNC:2918,DLX5,IEA,FBrf0241599
FBgn0000157,Dll,NA,model of,DOID:0111565,trichodontoosseous syndrome,NA,NA,HGNC:2916,DLX3,IEA,FBrf0241599
FBgn0000163,baz,NA,model of,DOID:162,cancer,FBal0001024,baz[4],NA,NA,CEA with FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587,FBrf0168030
FBgn0000163,baz,NA,ameliorates,DOID:2531,hematologic cancer,FBal0094575,baz[UAS.cKa],NA,NA,modeled by FLYBASE:hop[Tum]; FB:FBal0005547,FBrf0210131
FBgn0000163,baz,NA,ameliorates,DOID:2531,hematologic cancer,FBal0209111,baz[GD1384],NA,NA,modeled by FLYBASE:hop[Tum]; FB:FBal0005547,FBrf0210131
FBgn0000173,ben,NA,ameliorates,DOID:162,cancer,FBal0001101,ben[1],NA,NA,"modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:l(2)gl[4]; FB:FBal0009225",FBrf0224023
FBgn0000173,ben,NA,ameliorates,DOID:162,cancer,FBal0209139,ben[GD1387],NA,NA,"modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:l(2)gl[4]; FB:FBal0009225",FBrf0224023
FBgn0000179,bi,NA,exacerbates,DOID:2129,atypical teratoid rhabdoid tumor,FBal0293453,bi[HMS02815],NA,NA,modeled by FLYBASE:Snr1[KK101602]; FB:FBal0231379,FBrf0241270
FBgn0000179,bi,NA,model of,DOID:162,cancer,FBal0344791,bi[UAS.cPa],NA,NA,CEA,FBrf0227274
FBgn0000179,bi,NA,model of,DOID:162,cancer,FBal0344791,bi[UAS.cPa],NA,NA,is NOT ameliorated by FLYBASE:Diap1[UAS.cUa]; FB:FBal0276787,FBrf0227274
FBgn0000179,bi,NA,model of,DOID:162,cancer,FBal0344791,bi[UAS.cPa],NA,NA,is NOT ameliorated by FLYBASE:Timp[UAS.cPa]; FB:FBal0150584,FBrf0227274
FBgn0000179,bi,NA,model of,DOID:162,cancer,FBal0344791,bi[UAS.cPa],NA,NA,is NOT ameliorated by FLYBASE:bsk[K53R.UAS]; FB:FBal0119311,FBrf0227274
FBgn0000179,bi,NA,model of,DOID:162,cancer,FBal0344791,bi[UAS.cPa],NA,NA,is NOT ameliorated by FLYBASE:shg[UAS.cSa]; FB:FBal0056179,FBrf0227274
FBgn0000179,bi,NA,model of,DOID:0060614,ulnar-mammary syndrome,NA,NA,HGNC:11602,TBX3,IEA,FBrf0241599
FBgn0000179,bi,NA,model of,DOID:0070345,vertebral anomalies and variable endocrine and T-cell dysfunction,NA,NA,HGNC:11597,TBX2,IEA,FBrf0241599
FBgn0000181,bic,NA,exacerbates,DOID:1440,Machado-Joseph disease,FBal0209145,bic[GD5037],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0219927
FBgn0000182,BicC,NA,model of,DOID:2975,cystic kidney disease,FBal0001135,BicC[1],NA,NA,CEA,FBrf0235298
FBgn0000182,BicC,NA,model of,DOID:2975,cystic kidney disease,FBal0001139,BicC[5],NA,NA,CEA,FBrf0235298
FBgn0000182,BicC,NA,model of,DOID:2975,cystic kidney disease,FBal0001139,BicC[5],NA,NA,is ameliorated by FLYBASE:Myc[JF01761]; FB:FBal0219810,FBrf0235298
FBgn0000182,BicC,NA,model of,DOID:2975,cystic kidney disease,FBal0001139,BicC[5],NA,NA,is ameliorated by FLYBASE:Myc[JF01762]; FB:FBal0219811,FBrf0235298
FBgn0000182,BicC,NA,model of,DOID:2975,cystic kidney disease,FBal0001135,BicC[1],NA,NA,CEA,FBrf0243769
FBgn0000182,BicC,NA,model of,DOID:2975,cystic kidney disease,FBal0001139,BicC[5],NA,NA,CEA,FBrf0243769
FBgn0000182,BicC,NA,model of,DOID:0111682,diffuse cystic renal dysplasia,NA,NA,HGNC:19351,BICC1,IEA,FBrf0241599
FBgn0000183,BicD,NA,model of,DOID:0070349,spinal muscular atrophy,FBal0316399,BicD[r5],NA,NA,CEA with FLYBASE:BicD[S103L.UAS.Tag:FLAG]; FB:FBal0344234,FBrf0238825
FBgn0000183,BicD,NA,model of,DOID:0070349,spinal muscular atrophy,FBal0316399,BicD[r5],NA,NA,CEA with FLYBASE:BicD[T644M.UAS.Tag:FLAG]; FB:FBal0344235,FBrf0238825
FBgn0000183,BicD,NA,model of,DOID:0070349,spinal muscular atrophy,FBal0344234,BicD[S103L.UAS.Tag:FLAG],NA,NA,CEA with FLYBASE:BicD[r5]; FB:FBal0316399,FBrf0238825
FBgn0000183,BicD,NA,model of,DOID:0070349,spinal muscular atrophy,FBal0344235,BicD[T644M.UAS.Tag:FLAG],NA,NA,CEA with FLYBASE:BicD[r5]; FB:FBal0316399,FBrf0238825
FBgn0000183,BicD,NA,model of,DOID:0070349,spinal muscular atrophy,NA,NA,HGNC:17208,BICD2,IEA,FBrf0241599
FBgn0000183,BicD,NA,model of,DOID:0070350,spinal muscular atrophy,NA,NA,HGNC:17208,BICD2,IEA,FBrf0241599
FBgn0000212,brm,NA,model of,DOID:0070046,Coffin-Siris syndrome,NA,NA,HGNC:11100,SMARCA4,IEA,FBrf0241599
FBgn0000212,brm,NA,ameliorates,DOID:162,cancer,FBal0086705,brm[K804R.UAS.Tag:HA],NA,NA,modeled by FLYBASE:dlg1[HMS01954]; FB:FBal0279068,FBrf0227898
FBgn0000212,brm,NA,model of,DOID:0050340,opportunistic bacterial infectious disease,FBal0209177,brm[GD4507],NA,NA,CEA,FBrf0226504
FBgn0000221,brn,NA,ameliorates,DOID:0112050,non-syndromic X-linked intellectual disability,FBal0325661,brn[UASp.cCa],NA,NA,"modeled by FLYBASE:Acsl[05847]; FB:FBal0008097, FLYBASE:Acsl[KO]; FB:FBal0247206",FBrf0233897
FBgn0000228,Bsg25D,NA,model of,DOID:0070011,Seckel syndrome,NA,NA,HGNC:14906,NIN,IEA,FBrf0241599
FBgn0000229,bsk,NA,ameliorates,DOID:10652,Alzheimer's disease,FBal0001321,bsk[1],NA,NA,modeled by FLYBASE:Hsap\APP[Aβ42.UAS.cUa]; FB:FBal0295570,FBrf0217666
FBgn0000229,bsk,NA,ameliorates,DOID:0080348,Alzheimer's disease,FBal0097043,bsk[DN.UAS],NA,NA,modeled by FLYBASE:Hsap\APP[A&bgr;42.UAS.cUa]; FB:FBal0295570,FBrf0245276
FBgn0000229,bsk,NA,exacerbates,DOID:12858,Huntington's disease,FBal0209184,bsk[GD10555],NA,NA,modeled by FLYBASE:Hsap\HTT[Q91.ex1.QUAS.mCherry]; FB:FBal0357108,FBrf0228078
FBgn0000229,bsk,NA,model of,DOID:14330,Parkinson's disease,FBal0001321,bsk[1],NA,NA,CEA,FBrf0224132
FBgn0000229,bsk,NA,model of,DOID:14330,Parkinson's disease,FBal0001322,bsk[2],NA,NA,CEA,FBrf0224132
FBgn0000229,bsk,NA,exacerbates,DOID:162,cancer,FBal0097043,bsk[DN.UAS],NA,NA,"modeled by FLYBASE:Dl[UAS.cDa]; FB:FBal0048207, FLYBASE:lola[GS88A8]; FB:FBal0190040, FLYBASE:psq[GS88A8]; FB:FBal0192088",FBrf0207469
FBgn0000229,bsk,NA,model of,DOID:162,cancer,FBal0097043,bsk[DN.UAS],NA,NA,CEA with FLYBASE:Dl[UAS.cDa]; FB:FBal0048207,FBrf0207469
FBgn0000229,bsk,NA,ameliorates,DOID:162,cancer,FBal0097043,bsk[DN.UAS],NA,NA,"modeled by FLYBASE:dor[8]; FB:FBal0002736, FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587",FBrf0211186
FBgn0000229,bsk,NA,ameliorates,DOID:162,cancer,FBal0097043,bsk[DN.UAS],NA,NA,"modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:scrib[1]; FB:FBal0103577",FBrf0213139
