ontology,ID,Description,GeneRatio,foreground_nominator,foreground_denominator,BgRatio,background_nominator,background_denominator,pvalue,p.adjust,qvalue,geneID,Count,fc,l2fc,log10_padjust
bp,GO:0035107,appendage morphogenesis,85/1637,85,1637,242/6356,242,6356,6.194742780862463e-4,0.006060657439285353,0.004677461284068854,arm/ash2/brm/by/Pka-C1/EcR/emc/flw/Galphao/Galphas/hth/if/Raf/Ras85D/rl/sgg/sn/sqh/ct/RasGAP1/Rap1/drk/mys/Mbs/Rac1/Cdc42/cora/Gug/heph/fng/Sep1/Snr1/tsr/ctp/nmo/pnut/shot/Rho1/sty/fry/Past1/Cbl/RhoGEF2/EloB/trio/Timp/Rok/msk/Ilk/ics/Dd/RhoGAP15B/RhoGAP19D/wmd/Hipk/Cip4/MYPT-75D/Mkp3/ATP6AP2/RhoGAP92B/Usp8/Gclc/Rbfox1/Mrtf/step/alphaSnap/Nedd4/Dys/Su(var)3-3/rhea/Diap1/par-1/Cul3/l(2)gd1/Gprk2/cic/scrib/CG43658/how/sno/PDZ-GEF/kis/EloC/Pak/LIMK1,85,1.3637625771795816,0.4475925017374728,2.217480262505823
bp,GO:0035114,imaginal disc-derived appendage morphogenesis,85/1637,85,1637,242/6356,242,6356,6.194742780862463e-4,0.006060657439285353,0.004677461284068854,arm/ash2/brm/by/Pka-C1/EcR/emc/flw/Galphao/Galphas/hth/if/Raf/Ras85D/rl/sgg/sn/sqh/ct/RasGAP1/Rap1/drk/mys/Mbs/Rac1/Cdc42/cora/Gug/heph/fng/Sep1/Snr1/tsr/ctp/nmo/pnut/shot/Rho1/sty/fry/Past1/Cbl/RhoGEF2/EloB/trio/Timp/Rok/msk/Ilk/ics/Dd/RhoGAP15B/RhoGAP19D/wmd/Hipk/Cip4/MYPT-75D/Mkp3/ATP6AP2/RhoGAP92B/Usp8/Gclc/Rbfox1/Mrtf/step/alphaSnap/Nedd4/Dys/Su(var)3-3/rhea/Diap1/par-1/Cul3/l(2)gd1/Gprk2/cic/scrib/CG43658/how/sno/PDZ-GEF/kis/EloC/Pak/LIMK1,85,1.3637625771795816,0.4475925017374728,2.217480262505823
bp,GO:0019693,ribose phosphate metabolic process,54/1637,54,1637,141/6356,141,6356,6.274051854811686e-4,0.006124992307505144,0.004727113299271553,Gart/Ald1/awd/Eno/Gapdh1/Gapdh2/Hex-A/Pfk/Pgi/ras/sesB/ATPsynbeta/Hmgs/ATPsynG/blw/AcCoAS/sun/Pglym78/CG2846/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/ATPCL/Paics/scu/AdSS/Pdha/ATPsyndelta/Ack/Dak1/HINT1/CG8306/CG5065/ATPsynF/Prps/Aps/AdenoK/ScsbetaA/ATPsynE/Pdhb/CG2246/ATPsynC/Adk3/Tpi/Pgk/Acsl/Hmgcr/tn/Pde8/PyK/Adk2/muc,54,1.4869961917882997,0.57240095263904045,2.2128944524018244
bp,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",12/1637,12,1637,19/6356,19,6356,6.378090215000696e-4,0.006186473770773207,0.004774563129096974,ND-23/ND-42/ND-B14.5A/ND-ASHI/Pink1/ND-24/ND-B14.5B/ND-13A/ND-51/ND-B22/ND-19/ND-49,12,2.452239333826319,1.2940997901519364,2.2085568240428763
bp,GO:0034331,cell junction maintenance,12/1637,12,1637,19/6356,19,6356,6.378090215000696e-4,0.006186473770773207,0.004774563129096974,shi/jar/Rho1/Rab11/Dyb/Synj/CG31475/beta-Spec/alpha-Spec/Dys/p120ctn/Csk,12,2.452239333826319,1.2940997901519364,2.2085568240428763
bp,GO:0035162,embryonic hemopoiesis,12/1637,12,1637,19/6356,19,6356,6.378090215000696e-4,0.006186473770773207,0.004774563129096974,if/Ras85D/sn/Rap1/mys/Rac1/Cdc42/Rac2/Rho1/chb/asrij/PDZ-GEF,12,2.452239333826319,1.2940997901519364,2.2085568240428763
bp,GO:0007283,spermatogenesis,66/1637,66,1637,180/6356,180,6356,6.789501309252106e-4,0.006571423108740796,0.0050716572385577545,Act5C/Chc/Lar/E(bx)/EcR/ifc/hyd/Lam/Raf/shi/sw/alphaTub84D/porin/fwd/Hrb27C/nmd/Cdc42/Cds/heph/jar/poe/Syx5/ctp/Arf51F/Mtor/Psi/Nap1/Lis-1/Rab11/Past1/snRNP-U1-70K/sktl/Osbp/Npc1a/Taz/nes/Ack/Fmr1/CSN7/PAPLA1/Yip1d1/oys/eIF3m/Tudor-SN/ERR/Duba/ScsbetaA/mfrn/Cka/ALiX/gish/Pka-R1/Diap1/Cul3/didum/aPKC/Mi-2/milt/bel/hts/l(3)72Ab/orb2/how/pAbp/Bruce/vib,66,1.423661168804724,0.5096058259031443,2.182340569352531
bp,GO:0050770,regulation of axonogenesis,22/1637,22,1637,45/6356,45,6356,6.858143087697411e-4,0.006614689702530718,0.005105049295339264,DCTN1-p150/Rac1/Cdc42/fra/shot/Rac2/Rho1/Lis-1/HDAC1/RhoGEF2/trio/DAAM/Rok/RhoGAPp190/Fmr1/HUWE1/Abp1/atl/Ythdf/Trim9/Pak/LIMK1,22,1.898214891739632,0.9246433251819881,2.179490523908746
bp,GO:0009144,purine nucleoside triphosphate metabolic process,16/1637,16,1637,29/6356,29,6356,6.907426357964098e-4,0.006614689702530718,0.005105049295339264,awd/ras/sesB/ATPsynbeta/ATPsynG/blw/sun/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/ATPsyndelta/ATPsynF/ATPsynE/ATPsynC,16,2.1421860847218417,1.0990838077467935,2.179490523908746
bp,GO:0035150,regulation of tube size,16/1637,16,1637,29/6356,29,6356,6.907426357964098e-4,0.006614689702530718,0.005105049295339264,Chc/EcR/Fas2/Atpalpha/sqh/Lac/cora/Rho1/nrv2/gammaCOP/deltaCOP/vari/mmy/Sec24CD/garz/Nrg,16,2.1421860847218417,1.0990838077467935,2.179490523908746
bp,GO:0051298,centrosome duplication,16/1637,16,1637,29/6356,29,6356,6.907426357964098e-4,0.006614689702530718,0.005105049295339264,Cam/mts/tws/emb/SkpA/CCT6/msps/Klp10A/Cp110/Rcd1/nudE/CG17493/Pp2A-29B/Patronin/Rcd5/slmb,16,2.1421860847218417,1.0990838077467935,2.179490523908746
bp,GO:0016055,Wnt signaling pathway,43/1637,43,1637,107/6356,107,6356,6.934862786187405e-4,0.006614689702530718,0.005105049295339264,arm/flw/Galphao/gro/dco/hyd/Pp1alpha-96A/sgg/Pp1-87B/mts/tws/Eip63E/Ssdp/nmo/Rho1/Vps26/CkIalpha/Cul1/Usp47/CtBP/Sin3A/SkpA/Roc1a/Tnks/Nulp1/Kap3/SoxN/HUWE1/CycY/Vps35/Hipk/Duba/Rnf146/ATP6AP2/trbd/Usp8/Sulf1/gish/Diap1/Flo2/slmb/RpS12/TER94,43,1.5603423175514817,0.6418625711753165,2.179490523908746
bp,GO:0007155,cell adhesion,51/1637,51,1637,132/6356,132,6356,6.936643626105222e-4,0.006614689702530718,0.005105049295339264,arm/by/Lar/EcR/Fas2/Gbeta13F/Galphao/if/dlg1/Arpc1/Rap1/mys/Ggamma1/alpha-Cat/Lac/Rac1/cora/CG10939/fra/nrv2/Rab4/Flo1/Timp/Pten/SPARC/Ilk/Megf8/Fit1/NijA/Cont/Sra-1/Cals/Jafrac1/SCAR/rhea/p120ctn/par-1/Bsg/RanBPM/Sec23/Sec24CD/pyd/Src64B/scrib/Flo2/how/Nrg/Zasp52/Pak/Girdin/Arpc4,51,1.5001388348975397,0.5850960254874077,2.179490523908746
bp,GO:0050776,regulation of immune response,51/1637,51,1637,132/6356,132,6356,6.936643626105222e-4,0.006614689702530718,0.005105049295339264,ben/brm/bsk/cact/E(bx)/Jra/dlg1/Lam/Pp1alpha-96A/Su(var)2-10/GlyP/faf/Parp/hep/Rac1/Arf79F/htl/eff/mtd/Deaf1/Rac2/Diap2/Rala/Cul1/wun/Pitslre/Pli/SkpA/Crag/Spt6/Uba2/Ntf-2/Usp2/CYLD/TM9SF2/Sec31/asrij/Herc4/Uev1A/trbd/foxo/puf/CG32795/EMRE/akirin/Gprk2/smt3/Doa/Ubc7/Dsp1/slmb,51,1.5001388348975397,0.5850960254874077,2.179490523908746
bp,GO:0006754,ATP biosynthetic process,14/1637,14,1637,24/6356,24,6356,7.077605574289519e-4,0.006706661885909566,0.005176031087541756,sesB/ATPsynbeta/ATPsynG/blw/sun/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/ATPsyndelta/ATPsynF/ATPsynE/ATPsynC,14,2.264915495825697,1.1794572242108134,2.1734935879168615
bp,GO:0046839,phospholipid dephosphorylation,14/1637,14,1637,24/6356,24,6356,7.077605574289519e-4,0.006706661885909566,0.005176031087541756,wun/Ocrl/Pten/CG3530/CG3632/CG9784/CG6805/Synj/CG6707/laza/CG11426/CG7956/5PtaseI/Sac1,14,2.264915495825697,1.1794572242108134,2.1734935879168615
bp,GO:1901215,negative regulation of neuron death,14/1637,14,1637,24/6356,24,6356,7.077605574289519e-4,0.006706661885909566,0.005176031087541756,Appl/RpS3/Akt1/Aldh/RpL14/TBPH/Tip60/msk/Debcl/Pink1/htk/pix/futsch/pAbp,14,2.264915495825697,1.1794572242108134,2.1734935879168615
bp,GO:0031023,microtubule organizing center organization,29/1637,29,1637,65/6356,65,6356,7.148060380522907e-4,0.0067592537489463474,0.00521662014997862,Cam/DCTN1-p150/Hsp83/Khc/mts/Ubc6/tws/tsr/Lis-1/emb/chb/SkpA/par-6/CCT6/msps/Prosbeta5/Klp10A/Cp110/Rcd1/nudE/CG17493/Prosbeta7/Pp2A-29B/Dhc64C/Patronin/hts/Rcd5/mgr/slmb,29,1.7322870165875661,0.7926779849734831,2.170101249414086
bp,GO:0009141,nucleoside triphosphate metabolic process,19/1637,19,1637,37/6356,37,6356,7.328473686295787e-4,0.006900979387928532,0.005326000393943912,awd/ras/sesB/ATPsynbeta/ATPsynG/blw/sun/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/Adk1/ATPsyndelta/Ack/ATPsynF/ATPsynE/ATPsynC/Adk3,19,1.993825224124552,0.9955389506890012,2.16108926975706
bp,GO:0045807,positive regulation of endocytosis,19/1637,19,1637,37/6356,37,6356,7.328473686295787e-4,0.006900979387928532,0.005326000393943912,BicD/Chc/Pkc53E/drk/Arf79F/Moe/Cbl/Flo1/Tao/Nrx-1/krz/lap/mnb/Nedd4/Gprk2/mib1/garz/AP-2alpha/Syx7,19,1.993825224124552,0.9955389506890012,2.16108926975706
bp,GO:0045732,positive regulation of protein catabolic process,31/1637,31,1637,71/6356,71,6356,7.457444467199444e-4,0.007007827233210288,0.005408462843702583,Pka-C1/eIF4A/dco/sgg/Ubc6/poe/Oda/CkIalpha/Cul1/EloB/SkpA/Roc1a/Tnks/UbcE2H/HUWE1/CG8974/Usp2/Ufd4/Pomp/PI31/CG8405/Rnf146/Kcmf1/Fsn/Nedd4/ctrip/RanBPM/fzr/rdx/slmb/TER94,31,1.695268741342373,0.7615139937565587,2.154416613544929
bp,GO:0045595,regulation of cell differentiation,78/1637,78,1637,220/6356,220,6356,7.484179925003351e-4,0.007018359597720985,0.005416591454785129,bru1/brm/bsk/cact/csw/Dab/EcR/Fas2/DCTN1-p150/Hsp83/hth/l(2)gl/Raf/Ras85D/rl/Tm2/mts/RasGAP1/zfh1/Rap1/tws/Mbs/hdc/Rac1/Arf79F/eff/Cdc37/Snr1/ctp/BRWD3/shot/sty/Cul1/Lis-1/HDAC1/Usp47/nudC/Dap160/Roc1a/DAAM/Pten/lqf/Fmr1/SoxN/Mkrn1/Pdcd4/Rchy1/Mlf/Ntan1/asrij/nudE/Abp1/barc/Tctp/Sar1/atl/Ythdf/Atg16/G9a/ago/Rheb/mask/Cka/alph/mnb/Nedd4/Mob4/par-1/Dhc64C/aPKC/Sec23/Src64B/DnaJ-1/Flo2/pAbp/PDZ-GEF/slmb/Rab1,78,1.3765979896706835,0.4611073082119542,2.1537643837260547
bp,GO:0035120,post-embryonic appendage morphogenesis,84/1637,84,1637,240/6356,240,6356,7.540813573899303e-4,0.007056827609528955,0.005446280088024908,arm/ash2/brm/by/Pka-C1/EcR/emc/flw/Galphao/Galphas/hth/if/Raf/Ras85D/rl/sgg/sn/sqh/ct/RasGAP1/Rap1/drk/mys/Mbs/Rac1/Cdc42/cora/Gug/heph/fng/Sep1/Snr1/tsr/ctp/nmo/pnut/shot/Rho1/sty/fry/Past1/Cbl/RhoGEF2/EloB/trio/Timp/Rok/msk/Ilk/ics/Dd/RhoGAP15B/RhoGAP19D/wmd/Hipk/Cip4/MYPT-75D/Mkp3/ATP6AP2/RhoGAP92B/Usp8/Gclc/Rbfox1/Mrtf/step/alphaSnap/Nedd4/Dys/Su(var)3-3/rhea/par-1/Cul3/l(2)gd1/Gprk2/cic/scrib/CG43658/how/sno/PDZ-GEF/kis/EloC/Pak/LIMK1,84,1.3589492974954185,0.44249163004460745,2.151390491768753
bp,GO:0010975,regulation of neuron projection development,36/1637,36,1637,86/6356,86,6356,7.621361679155292e-4,0.007117469997888827,0.0054930823411745615,DCTN1-p150/Rop/Rac1/Cdc42/Akt1/fra/shot/Rac2/Rho1/Lis-1/HDAC1/fry/nudC/RhoGEF2/trio/DAAM/TBPH/Rok/RhoGAPp190/Pten/Fmr1/Dlic/HUWE1/nudE/Abp1/Sar1/atl/Ythdf/G9a/Trim9/Nedd4/Sec23/unc-104/Pak/LIMK1/Rab1,36,1.6253214189313974,0.7007250496145799,2.147674354848909
bp,GO:0008356,asymmetric cell division,35/1637,35,1637,83/6356,83,6356,7.646188490092176e-4,0.007125932366024049,0.00549961338169625,eas/Galphai/Gbeta13F/Galphao/eIF4A/l(2)gl/mts/tws/Ggamma1/Cdc42/Pfdn2/eff/twin/Mtor/Lis-1/Nak/chb/flfl/par-6/Sara/msps/hfp/CSN7/loqs/pins/ALiX/shrb/Diap1/Dhc64C/aPKC/l(2)gd1/hts/orb2/mgr/AP-2alpha,35,1.6372883102354439,0.7113083884724073,2.147158303961138
bp,GO:0034248,regulation of cellular amide metabolic process,63/1637,63,1637,171/6356,171,6356,7.7255605009665e-4,0.007185089190199296,0.0055452691141873465,bru1/Hrb98DE/mle/pum/stau/me31B/Hrb27C/orb/Pabp2/Parp/RpS9/heph/msi/twin/Diap2/Lis-1/Rga/Xbp1/eIF4G1/eIF3j/Dp1/Fmr1/Spt6/Mkrn1/Pink1/Ntf-2/CG13124/Not3/eIF3b/eIF3k/CNBP/PAN3/Srp9/Pop2/Pex3/CG7414/eIF3a/RpL13A/Paip2/Sra-1/Syp/Ythdf/eIF3d1/Rheb/Rbfox1/eIF4EHP/Not1/kra/glo/larp/Gprk2/bru2/Unr/sqd/eIF2gamma/bru3/orb2/how/pAbp/tn/Ge-1/bsf/eEF5,63,1.4304729447320195,0.5164922114883843,2.143567836496912
bp,GO:0016322,neuron remodeling,24/1637,24,1637,51/6356,51,6356,7.997212307843405e-4,0.007407254022838564,0.005716730282181416,bsk/EcR/Fas2/hdc/Arf79F/eff/ctp/Cul1/Vps28/Uba1/SkpA/Roc1a/CalpB/Stam/Fmr1/TSG101/Usp8/SMC1/shrb/vtd/Dhc64C/kis/slmb/Vps4,24,1.8271587193215713,0.8696019616240264,2.1303427614878157
bp,GO:0055001,muscle cell development,24/1637,24,1637,51/6356,51,6356,7.997212307843405e-4,0.007407254022838564,0.005716730282181416,bru1/Actn/if/Tm2/mys/Rac1/htl/Mef2/sty/Mlp84B/CanB2/CG13366/DAAM/mask/Nedd4/C3G/Dys/rhea/Bsg/hts/how/tn/Zasp52/wap,24,1.8271587193215713,0.8696019616240264,2.1303427614878157
bp,GO:0042326,negative regulation of phosphorylation,17/1637,17,1637,32/6356,32,6356,8.417180004169011e-4,0.007780297263567266,0.006004635568575202,ash2/l(2)gl/dco/sgg/shi/mts/sty/sktl/Cbl/Rack1/Pka-R2/par-6/Pten/wdb/Ankle2/ics/Pka-R1,17,2.062690897984117,1.044527644124705,2.1090038095063743
bp,GO:0043410,positive regulation of MAPK cascade,25/1637,25,1637,54/6356,54,6356,8.462198824416432e-4,0.007805946670686179,0.006024431128703772,ben/Raf/Ras85D/Rap1/drk/Rac1/Cdc42/Cdc37/Usp47/Crk/Lnk/Rab3-GEF/Mnn1/CYLD/Uev1A/Ccm3/Cka/ALiX/Alg-2/step/slim/hppy/rdx/smt3/Pde8,25,1.7975519808140452,0.8460334904856215,2.107574420093693
bp,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,44/1637,44,1637,111/6356,111,6356,8.496518114057192e-4,0.00782164192984491,0.006036544330578954,arm/flw/Galphao/gro/dco/hyd/Pp1alpha-96A/sgg/Pp1-87B/mts/tws/Eip63E/Ssdp/nmo/Rho1/Vps26/CkIalpha/Cul1/Usp47/CtBP/Sin3A/SkpA/Roc1a/Eaat1/Tnks/Nulp1/Kap3/SoxN/HUWE1/CycY/Vps35/Hipk/Duba/Rnf146/ATP6AP2/trbd/Usp8/Sulf1/gish/Diap1/Flo2/slmb/RpS12/TER94,44,1.5390931554645666,0.6220805551615569,2.106702069674091
bp,GO:0032535,regulation of cellular component size,56/1637,56,1637,149/6356,149,6356,8.579022244908119e-4,0.007881540761582257,0.006082772725636609,bru1/Lar/Arpc1/dco/Lam/Ras85D/rl/shi/RasGAP1/drk/Gel/Rac1/Cdc42/Akt1/LamC/cpb/shot/Pdk1/Rack1/Pi3K21B/DAAM/RhoGAP1A/RhoGAPp190/Pten/Madm/Fmr1/GMF/CG6891/Arpc5/Arpc2/Nup44A/cpa/Cip4/Ncc69/Abp1/Tctp/foxo/Sra-1/RhoGAP92B/atl/Ythdf/Rheb/Liprin-alpha/NKCC/CG31715/CG32066/IRSp53/HSPC300/tmod/Desat1/kuz/Src64B/hppy/dop/Girdin/Arpc4,56,1.459274413417899,0.5452512044698081,2.1033888740277833
bp,GO:0030534,adult behavior,43/1637,43,1637,108/6356,108,6356,8.705890214313775e-4,0.00798187094699762,0.006160205011259923,ben/dnc/Fas2/Galphas/Gpdh1/dlg1/dco/Lam/Atpalpha/pum/rl/sm/vap/Pp1-87B/Galphaq/Syn/Plc21C/Itpr/AcCoAS/Arf51F/Gpo1/Pka-R2/cyc/aay/TBPH/Eaat1/Agpat2/Eb1/Fmr1/Shmt/Marf/hiw/Cirl/Tat/Gbs-70E/rogdi/dj-1beta/vsg/Gclm/kra/SERCA/hppy/caz,43,1.545894703500079,0.6284420554129948,2.0978952982833783
bp,GO:0031324,negative regulation of cellular metabolic process,132/1637,132,1637,405/6356,405,6356,8.831787125708243e-4,0.008080906438907137,0.006236638085360562,bru1/arm/ash2/E(bx)/EcR/emc/gro/Hrb98DE/Hsf/stc/swm/l(2)gl/dco/hyd/pho/Raf/pum/Ras85D/rl/Scm/sesB/sgg/shi/Su(var)205/mts/ct/me31B/zfh1/fs(1)h/Hrb27C/orb/Pabp2/gcl/Cds/Akt1/Sec61beta/Gug/heph/msi/twin/Mtor/sty/Psi/Diap2/HDAC1/Usp47/snRNP-U1-70K/sktl/Rga/Max/Cbl/Fak/CtBP/Rack1/eIF3h/Pka-R2/Sin3A/Bin1/TBPH/Timp/Tip60/CG14812/par-6/Pten/wdb/Nulp1/MBD-like/Ankle2/I-2/Nab2/ics/Fmr1/Uba2/Pink1/spidey/Pdcd4/wcy/Sec61gamma/CG3662/CG5001/papi/Daxx/d4/Not3/Nup44A/CG17019/PAN3/Srp9/BI-1/Pop2/SCCRO4/RpL13A/Son/Paip2/foxo/Ythdf/Spt5/CG17059/Rheb/HDAC4/mask/Rbfox1/Usp10/eIF4EHP/endos/Not1/Sec61alpha/e(y)3/kra/Pka-R1/Su(var)3-3/rhea/Diap1/ctrip/bru2/Mi-2/cic/mbf1/DnaJ-1/Acn/Unr/sqd/bru3/orb2/CkIIalpha/tn/kis/Bruce/Maf1/Dsp1/Ge-1/bsf,132,1.2654765944930881,0.3396808244608321,2.092539921485793
bp,GO:0006457,protein folding,42/1637,42,1637,105/6356,105,6356,8.907555808519833e-4,0.008125627198313178,0.006271152430183948,Hsc70-3/Hsc70-5/Hsp83/CCT1/Csp/14-3-3zeta/Calr/CCT5/Pfdn2/Cdc37/Fkbp12/CCT3/Hsp60A/Cnx99A/nudC/Hsc70Cb/CCT6/HIP-R/CCT2/CG8206/CG5001/Tpr2/Sgt/CG1416/ERp60/mrj/CG2852/CG11267/CG10565/CCT7/p23/Droj2/CG9920/CG4538/Pfdn5/Gp93/Moca-cyp/TBCC/DnaJ-1/mgr/Hsc70-4/CCT8,42,1.5530849114233354,0.6351367079870033,2.0901431068717127
bp,GO:0007350,blastoderm segmentation,55/1637,55,1637,146/6356,146,6356,8.916617456556054e-4,0.008125627198313178,0.006271152430183948,arm/bic/Pka-C1/Chc/cni/csw/Hsp83/hth/Khc/dlg1/l(2)gl/Raf/pum/Ras85D/rl/sgg/spir/stau/Tm1/Syt1/RasGAP1/Rop/fs(1)h/Hrb27C/hop/orb/Dsor1/Moe/Rab11/Rab6/HDAC1/Cdk4/dos/Vps25/SmD3/tapas/msps/SoxN/Mkrn1/papi/btz/glo/par-1/didum/sgl/aPKC/cic/scrib/sqd/rdx/Doa/kis/rump/Ge-1/TER94,55,1.4626655843884149,0.5485999575190077,2.0901431068717127
bp,GO:0035332,positive regulation of hippo signaling,15/1637,15,1637,27/6356,27,6356,9.218016786737992e-4,0.008349786748708562,0.006444153070614852,Pka-C1/l(2)gl/dco/14-3-3zeta/Rox8/msn/14-3-3epsilon/lig/CG7028/Tao/Git/Hipk/alpha-Spec/Csk/hppy,15,2.1570623769768544,1.1090678963194154,2.0783246161381688
bp,GO:0045500,sevenless signaling pathway,15/1637,15,1637,27/6356,27,6356,9.218016786737992e-4,0.008349786748708562,0.006444153070614852,csw/Dab/Raf/Ras85D/rl/RasGAP1/Rap1/drk/Dsor1/Usp47/dos/mask/alph/Src64B/PDZ-GEF,15,2.1570623769768544,1.1090678963194154,2.0783246161381688
bp,GO:0046329,negative regulation of JNK cascade,15/1637,15,1637,27/6356,27,6356,9.218016786737992e-4,0.008349786748708562,0.006444153070614852,flw/sgg/cpb/Rala/SkpA/ics/HUWE1/Mnn1/cpa/fmt/Cka/alph/Diap1/Ptp61F/Sac1,15,2.1570623769768544,1.1090678963194154,2.0783246161381688
bp,GO:0006403,RNA localization,54/1637,54,1637,143/6356,143,6356,9.262874262063128e-4,0.008373638332905067,0.006462561116732043,bic/BicD/CkIIbeta/Pka-C1/Chc/Sap-r/DCTN1-p150/Hsp83/Khc/swm/l(2)gl/lt/sbr/spir/stau/Tm1/Syt1/Rop/Hrb27C/orb/Ref1/Moe/Mtor/Hel25E/Lis-1/Rab11/Rab7/Rab6/Vps25/SmD3/VhaSFD/msps/Fmr1/Dlic/HUWE1/tho2/CG8671/thoc7/Tom20/btz/glo/Bet3/par-1/didum/Dhc64C/aPKC/Vha16-1/sqd/CkIIalpha/Sem1/rump/SF2/Ge-1/TER94,54,1.466199042252799,0.5520809682594447,2.0770858007191597
bp,GO:0007613,memory,39/1637,39,1637,96/6356,96,6356,9.446481157056986e-4,0.00852257381834283,0.006577505736839342,Appl/arm/bsk/Pka-C1/dnc/eas/EcR/Fas2/pum/shi/stau/Syn/drk/hop/Rac1/CenG1A/Fmr1/aru/Pink1/hiw/MICU1/ATP6AP2/fabp/Scamp/G9a/HDAC4/vsg/Gclm/Rbfox1/sra/kra/Mob2/aPKC/Src64B/scrib/orb2/CaMKII/rg/kis,39,1.577351863164325,0.6575045210154579,2.0694292284375733
bp,GO:0010720,positive regulation of cell development,29/1637,29,1637,66/6356,66,6356,9.662572285555398e-4,0.00870016468739251,0.006714565853288024,bsk/EcR/DCTN1-p150/Hsp83/Rac1/Arf79F/Cdc37/ctp/shot/Cul1/Lis-1/nudC/Dap160/Roc1a/Fmr1/Mkrn1/nudE/Abp1/Sar1/atl/G9a/Rheb/Cka/Mob4/Dhc64C/aPKC/Sec23/slmb/Rab1,29,1.7060402436089668,0.7706516786434843,2.0604725264447303
bp,GO:0051146,striated muscle cell differentiation,30/1637,30,1637,69/6356,69,6356,9.81575439411238e-4,0.008820518859122854,0.006807452142322575,bru1/Actn/if/Tm2/mys/Rac1/dock/Mef2/Arf51F/Rac2/Rho1/Mlp84B/CanB2/Crk/CG13366/DAAM/siz/Rok/SCAR/mask/mib2/Nedd4/C3G/rhea/Bsg/Arp3/hts/how/tn/Zasp52,30,1.6881357732862339,0.7554309417047149,2.054505867132787
bp,GO:0042052,rhabdomere development,18/1637,18,1637,35/6356,35,6356,9.84491800177349e-4,0.008829172493654003,0.006814130797384575,Cam/DCTN1-p150/Rac1/Moe/tsr/Lis-1/Rab11/fry/msk/Pten/Amph/EMC3/Slik/Synd/Mob2/didum/capt/mbl,18,1.996823457544288,0.9977067873717114,2.054079998379468
bp,GO:0009306,protein secretion,31/1637,31,1637,72/6356,72,6356,9.918823517985804e-4,0.008860292944920125,0.006838148770252748,l(2)gl/Syx5/tsr/Rab2/Rab10/Crag/Madm/gammaCOP/deltaCOP/CHOp24/p24-1/eIF3m/Vps35/Snx3/RhoGAP92B/Sar1/AdipoR/bai/Tango11/Tango5/eca/Tpst/Sec22/Bet3/Sec24CD/Flo2/garz/Doa/unc-104/Rab1/Tango1,31,1.6717233421570623,0.7413361118189284,2.0525519189414934
bp,GO:0010970,transport along microtubule,31/1637,31,1637,72/6356,72,6356,9.918823517985804e-4,0.008860292944920125,0.006838148770252748,g/DCTN1-p150/Khc/sw/jar/Arp1/Lis-1/syd/Kap3/Fmr1/gammaCOP/Vap33/Marf/Pink1/Dlic/nudE/Arl8/ATP6AP2/Miro/Unc-76/Liprin-alpha/futsch/Mob4/Atg1/didum/Dhc64C/milt/unc-104/dop/Sac1/Rab1,31,1.6717233421570623,0.7413361118189284,2.0525519189414934
bp,GO:0090263,positive regulation of canonical Wnt signaling pathway,22/1637,22,1637,46/6356,46,6356,9.989019659108133e-4,0.008873526985477038,0.006848362466201887,flw/dco/hyd/Pp1alpha-96A/Pp1-87B/mts/tws/Eip63E/Ssdp/Usp47/CtBP/Tnks/Nulp1/Kap3/CycY/Hipk/Rnf146/trbd/Usp8/gish/Diap1/RpS12,22,1.8569493506148573,0.8929344654546499,2.051903725616351
bp,GO:0045862,positive regulation of proteolysis,33/1637,33,1637,78/6356,78,6356,9.99253370709693e-4,0.008873526985477038,0.006848362466201887,Pka-C1/eIF4A/dco/sgg/Ubc6/poe/CkIalpha/Cul1/Rack1/EloB/SkpA/Roc1a/STUB1/Tnks/REG/UbcE2H/CG8974/Usp2/Ufd4/Pomp/PI31/eIF3m/CG8405/Rnf146/ScsbetaA/Kcmf1/krz/7B2/Cul3/RanBPM/fzr/slmb/TER94,33,1.642685964005451,0.7160567033705708,2.051903725616351
bp,GO:0046390,ribose phosphate biosynthetic process,33/1637,33,1637,78/6356,78,6356,9.99253370709693e-4,0.008873526985477038,0.006848362466201887,Gart/awd/ras/sesB/ATPsynbeta/ATPsynG/blw/AcCoAS/sun/CG2846/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/ATPCL/Paics/AdSS/Pdha/ATPsyndelta/Ack/Dak1/ATPsynF/Prps/AdenoK/ATPsynE/Pdhb/CG2246/ATPsynC/Adk3/Acsl/Adk2/muc,33,1.642685964005451,0.7160567033705708,2.051903725616351
bp,GO:0002183,cytoplasmic translational initiation,10/1637,10,1637,15/6356,15,6356,0.0010101350143262478,0.008917598173348905,0.006882375488234343,eIF4A/eIF2beta/eIF3i/eIF5/eIF3m/CNBP/eIF1/eIF3a/eIF4H1/eIF2gamma,10,2.5884748523722254,1.3721023021532093,2.049752100839173
