ontology,GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment
BP,GO:0048489,synaptic vesicle transport,45,2,0.11,0.00521,1,0.09603703971119133,18.18
BP,GO:0071364,cellular response to epidermal growth fa...,45,2,0.11,0.00521,1,0.09603703971119133,18.18
BP,GO:0009893,positive regulation of metabolic process,4110,18,9.85,0.00524,1,0.09624258992805755,1.83
BP,GO:0051321,meiotic cell cycle,293,4,0.7,0.00528,1,0.09662967741935484,5.71
BP,GO:0051046,regulation of secretion,675,6,1.62,0.00531,1,0.09683164285714284,3.7
BP,GO:0009792,embryo development ending in birth or eg...,677,6,1.62,0.00538,1,0.09775900355871887,3.7
BP,GO:0048538,thymus development,46,2,0.11,0.00544,1,0.09849872340425532,18.18
BP,GO:0042592,homeostatic process,1945,11,4.66,0.00552,1,0.09959406360424028,2.36
BP,GO:0050808,synapse organization,477,5,1.14,0.00555,1,0.09978274647887325,4.39
BP,GO:0009790,embryo development,1147,8,2.75,0.00557,1,0.09979094736842106,2.91
BP,GO:0071417,cellular response to organonitrogen comp...,684,6,1.64,0.00565,1,0.10070166666666668,3.66
BP,GO:0048483,autonomic nervous system development,47,2,0.11,0.00568,1,0.10070166666666668,18.18
BP,GO:0048806,genitalia development,47,2,0.11,0.00568,1,0.10070166666666668,18.18
BP,GO:0048562,embryonic organ morphogenesis,301,4,0.72,0.00580,1,0.10194453608247424,5.56
BP,GO:0051960,regulation of nervous system development,482,5,1.15,0.00580,1,0.10194453608247424,4.35
BP,GO:0006897,endocytosis,688,6,1.65,0.00581,1,0.10194453608247424,3.64
BP,GO:2000008,regulation of protein localization to ce...,48,2,0.11,0.00591,1,0.10334404109589042,18.18
BP,GO:0051962,positive regulation of nervous system de...,303,4,0.73,0.00594,1,0.10351412969283276,5.48
BP,GO:0044260,cellular macromolecule metabolic process,8634,30,20.69,0.00599,1,0.10403040816326531,1.45
BP,GO:0031329,regulation of cellular catabolic process,923,7,2.21,0.00614,1,0.10626,3.17
BP,GO:0070849,response to epidermal growth factor,49,2,0.12,0.00616,1,0.10626,16.67
BP,GO:0048609,multicellular organismal reproductive pr...,928,7,2.22,0.00632,1,0.10865292929292929,3.15
BP,GO:0030154,cell differentiation,4528,19,10.85,0.00639,1,0.10948771812080536,1.75
BP,GO:0140014,mitotic nuclear division,311,4,0.75,0.00650,1,0.11099999999999999,5.33
BP,GO:0043268,positive regulation of potassium ion tra...,51,2,0.12,0.00665,1,0.11297661129568107,16.67
BP,GO:0140352,export from cell,937,7,2.24,0.00666,1,0.11297661129568107,3.12
BP,GO:0016331,morphogenesis of embryonic epithelium,161,3,0.39,0.00677,1,0.1144623178807947,7.69
BP,GO:0051668,localization within membrane,711,6,1.7,0.00680,1,0.11455344155844156,3.53
BP,GO:0014075,response to amine,52,2,0.12,0.00691,1,0.11455344155844156,16.67
BP,GO:0021545,cranial nerve development,52,2,0.12,0.00691,1,0.11455344155844156,16.67
BP,GO:0031641,regulation of myelination,52,2,0.12,0.00691,1,0.11455344155844156,16.67
BP,GO:0032873,negative regulation of stress-activated ...,52,2,0.12,0.00691,1,0.11455344155844156,16.67
BP,GO:0070303,negative regulation of stress-activated ...,52,2,0.12,0.00691,1,0.11455344155844156,16.67
BP,GO:0034599,cellular response to oxidative stress,317,4,0.76,0.00695,1,0.11484368932038835,5.26
BP,GO:0006606,protein import into nucleus,163,3,0.39,0.00701,1,0.11546148387096775,7.69
BP,GO:0016192,vesicle-mediated transport,1727,10,4.14,0.00705,1,0.11574694533762059,2.42
BP,GO:0010821,regulation of mitochondrion organization,164,3,0.39,0.00713,1,0.11668519230769232,7.69
BP,GO:0044267,cellular protein metabolic process,5279,21,12.65,0.00716,1,0.11675503184713375,1.66
BP,GO:0006401,RNA catabolic process,320,4,0.77,0.00718,1,0.11675503184713375,5.19
BP,GO:0032504,multicellular organism reproduction,952,7,2.28,0.00724,1,0.11735695238095237,3.07
BP,GO:0051293,establishment of spindle localization,54,2,0.13,0.00743,1,0.11983798107255522,15.38
BP,GO:0001932,regulation of protein phosphorylation,1205,8,2.89,0.00744,1,0.11983798107255522,2.77
BP,GO:0051170,import into nucleus,167,3,0.4,0.00749,1,0.12026396226415095,7.5
BP,GO:0010720,positive regulation of cell development,325,4,0.78,0.00757,1,0.12116746081504702,5.13
BP,GO:0046661,male sex differentiation,168,3,0.4,0.00761,1,0.1214270625,7.5
BP,GO:1901990,regulation of mitotic cell cycle phase t...,326,4,0.78,0.00765,1,0.12168504672897196,5.13
BP,GO:0016574,histone ubiquitination,55,2,0.13,0.00770,1,0.12172198142414861,15.38
BP,GO:1900744,regulation of p38MAPK cascade,55,2,0.13,0.00770,1,0.12172198142414861,15.38
BP,GO:0008360,regulation of cell shape,170,3,0.41,0.00786,1,0.12348664615384616,7.32
BP,GO:0051650,establishment of vesicle localization,170,3,0.41,0.00786,1,0.12348664615384616,7.32
BP,GO:0010976,positive regulation of neuron projection...,171,3,0.41,0.00799,1,0.12514398773006136,7.32
BP,GO:0019953,sexual reproduction,972,7,2.33,0.00808,1,0.12616660550458716,3
BP,GO:0032330,regulation of chondrocyte differentiatio...,57,2,0.14,0.00825,1,0.12842835365853658,14.29
BP,GO:0007155,cell adhesion,1772,10,4.25,0.00841,1,0.13052115501519757,2.35
BP,GO:0048008,platelet-derived growth factor receptor ...,58,2,0.14,0.00854,1,0.13173788519637464,14.29
BP,GO:0097479,synaptic vesicle localization,58,2,0.14,0.00854,1,0.13173788519637464,14.29
BP,GO:0022610,biological adhesion,1779,10,4.26,0.00863,1,0.13248000000000001,2.35
BP,GO:0000070,mitotic sister chromatid segregation,176,3,0.42,0.00864,1,0.13248000000000001,7.14
BP,GO:0006139,nucleobase-containing compound metabolic...,6470,24,15.5,0.00867,1,0.13254197604790421,1.55
BP,GO:0048869,cellular developmental process,4656,19,11.15,0.00872,1,0.13290841791044777,1.7
BP,GO:0010823,negative regulation of mitochondrion org...,59,2,0.14,0.00882,1,0.13323940828402367,14.29
BP,GO:0035315,hair cell differentiation,59,2,0.14,0.00882,1,0.13323940828402367,14.29
BP,GO:0051653,spindle localization,59,2,0.14,0.00882,1,0.13323940828402367,14.29
BP,GO:0045787,positive regulation of cell cycle,341,4,0.82,0.00893,1,0.13450318584070797,4.88
BP,GO:0051056,regulation of small GTPase mediated sign...,342,4,0.82,0.00902,1,0.13521994186046513,4.88
BP,GO:0001658,branching involved in ureteric bud morph...,60,2,0.14,0.00911,1,0.13521994186046513,14.29
BP,GO:0014002,astrocyte development,60,2,0.14,0.00911,1,0.13521994186046513,14.29
BP,GO:0042306,regulation of protein import into nucleu...,60,2,0.14,0.00911,1,0.13521994186046513,14.29
BP,GO:0097120,receptor localization to synapse,60,2,0.14,0.00911,1,0.13521994186046513,14.29
BP,GO:0000122,negative regulation of transcription by ...,996,7,2.39,0.00918,1,0.135864,2.93
BP,GO:0043410,positive regulation of MAPK cascade,540,5,1.29,0.00925,1,0.13611095100864554,3.88
BP,GO:0048285,organelle fission,540,5,1.29,0.00925,1,0.13611095100864554,3.88
BP,GO:0051716,cellular response to stimulus,8455,29,20.26,0.00928,1,0.13616,1.43
BP,GO:0016049,cell growth,541,5,1.3,0.00932,1,0.13635507163323782,3.85
BP,GO:0031102,neuron projection regeneration,61,2,0.15,0.00941,1,0.13688735042735042,13.33
BP,GO:0044380,protein localization to cytoskeleton,61,2,0.15,0.00941,1,0.13688735042735042,13.33
BP,GO:0050657,nucleic acid transport,183,3,0.44,0.00961,1,0.1390047025495751,6.82
BP,GO:0050658,RNA transport,183,3,0.44,0.00961,1,0.1390047025495751,6.82
BP,GO:0032206,positive regulation of telomere maintena...,62,2,0.15,0.00971,1,0.14005440677966102,13.33
BP,GO:0010467,gene expression,7688,27,18.42,0.00982,1,0.1412420281690141,1.47
BP,GO:0090066,regulation of anatomical structure size,549,5,1.32,0.00989,1,0.14184926966292133,3.79
BP,GO:0038066,p38MAPK cascade,63,2,0.15,0.01001,1,0.14240066666666668,13.33
BP,GO:0051898,negative regulation of protein kinase B ...,63,2,0.15,0.01001,1,0.14240066666666668,13.33
BP,GO:0007626,locomotory behavior,186,3,0.45,0.01004,1,0.14240066666666668,6.67
BP,GO:0051236,establishment of RNA localization,186,3,0.45,0.01004,1,0.14240066666666668,6.67
BP,GO:0002009,morphogenesis of an epithelium,554,5,1.33,0.01026,1,0.14504406593406594,3.76
BP,GO:0046824,positive regulation of nucleocytoplasmic...,64,2,0.15,0.01032,1,0.14504406593406594,13.33
BP,GO:1904589,regulation of protein import,64,2,0.15,0.01032,1,0.14504406593406594,13.33
BP,GO:0051648,vesicle localization,188,3,0.45,0.01034,1,0.14504406593406594,6.67
BP,GO:0046903,secretion,1021,7,2.45,0.01044,1,0.14604558904109588,2.86
BP,GO:1990138,neuron projection extension,189,3,0.45,0.01049,1,0.14634409836065573,6.67
BP,GO:0046847,filopodium assembly,65,2,0.16,0.01063,1,0.14683200000000002,12.5
BP,GO:1900076,regulation of cellular response to insul...,65,2,0.16,0.01063,1,0.14683200000000002,12.5
BP,GO:0099504,synaptic vesicle cycle,190,3,0.46,0.01064,1,0.14683200000000002,6.52
BP,GO:0010506,regulation of autophagy,359,4,0.86,0.01064,1,0.14683200000000002,4.65
BP,GO:1901991,negative regulation of mitotic cell cycl...,191,3,0.46,0.01079,1,0.14850064690026954,6.52
BP,GO:1901360,organic cyclic compound metabolic proces...,6965,25,16.69,0.01092,1,0.14895904,1.5
BP,GO:0007268,chemical synaptic transmission,787,6,1.89,0.01092,1,0.14895904,3.17
BP,GO:0098916,anterograde trans-synaptic signaling,787,6,1.89,0.01092,1,0.14895904,3.17
BP,GO:0032784,regulation of DNA-templated transcriptio...,66,2,0.16,0.01094,1,0.14895904,12.5
BP,GO:0023052,signaling,7363,26,17.64,0.01116,1,0.15129884210526315,1.47
BP,GO:0046626,regulation of insulin receptor signaling...,67,2,0.16,0.01126,1,0.15129884210526315,12.5
BP,GO:0048488,synaptic vesicle endocytosis,67,2,0.16,0.01126,1,0.15129884210526315,12.5
BP,GO:0060675,ureteric bud morphogenesis,67,2,0.16,0.01126,1,0.15129884210526315,12.5
BP,GO:0140238,presynaptic endocytosis,67,2,0.16,0.01126,1,0.15129884210526315,12.5
BP,GO:0048870,cell motility,1853,10,4.44,0.01135,1,0.15170968586387434,2.25
BP,GO:0051674,localization of cell,1853,10,4.44,0.01135,1,0.15170968586387434,2.25
BP,GO:0099537,trans-synaptic signaling,795,6,1.9,0.01144,1,0.15251342036553525,3.16
BP,GO:0008347,glial cell migration,68,2,0.16,0.01159,1,0.15371049350649352,12.5
BP,GO:0072171,mesonephric tubule morphogenesis,68,2,0.16,0.01159,1,0.15371049350649352,12.5
BP,GO:0007162,negative regulation of cell adhesion,371,4,0.89,0.01190,1,0.15741295336787567,4.49
BP,GO:0006333,chromatin assembly or disassembly,199,3,0.48,0.01205,1,0.15898527131782947,6.25
BP,GO:0046483,heterocycle metabolic process,6636,24,15.9,0.01212,1,0.15949670103092783,1.51
BP,GO:1901016,regulation of potassium ion transmembran...,70,2,0.17,0.01225,1,0.16079305912596403,11.76
BP,GO:0048839,inner ear development,201,3,0.48,0.01238,1,0.16208276923076922,6.25
BP,GO:0006887,exocytosis,376,4,0.9,0.01245,1,0.16220575757575756,4.44
BP,GO:0010256,endomembrane system organization,582,5,1.39,0.01251,1,0.16220575757575756,3.6
BP,GO:0044089,positive regulation of cellular componen...,582,5,1.39,0.01251,1,0.16220575757575756,3.6
BP,GO:0007154,cell communication,7424,26,17.79,0.01254,1,0.16220575757575756,1.46
BP,GO:0051893,regulation of focal adhesion assembly,71,2,0.17,0.01258,1,0.16220575757575756,11.76
BP,GO:0090109,regulation of cell-substrate junction as...,71,2,0.17,0.01258,1,0.16220575757575756,11.76
BP,GO:0031400,negative regulation of protein modificat...,584,5,1.4,0.01268,1,0.16305844221105528,3.57
BP,GO:0042770,signal transduction in response to DNA d...,203,3,0.49,0.01271,1,0.16305844221105528,6.12
BP,GO:0010604,positive regulation of macromolecule met...,3786,16,9.07,0.01283,1,0.1641854135338346,1.76
BP,GO:0048583,regulation of response to stimulus,4475,18,10.72,0.01289,1,0.16451251870324188,1.68
BP,GO:1902305,regulation of sodium ion transmembrane t...,72,2,0.17,0.01292,1,0.16451251870324188,11.76
BP,GO:0032956,regulation of actin cytoskeleton organiz...,381,4,0.91,0.01301,1,0.16524641791044778,4.4
BP,GO:1904062,regulation of cation transmembrane trans...,382,4,0.92,0.01312,1,0.16623007444168736,4.35
BP,GO:0061912,selective autophagy,73,2,0.17,0.01327,1,0.16771440594059406,11.76
BP,GO:1901653,cellular response to peptide,384,4,0.92,0.01336,1,0.16798363636363636,4.35
BP,GO:0031099,regeneration,207,3,0.5,0.01339,1,0.16798363636363636,6
BP,GO:0033044,regulation of chromosome organization,207,3,0.5,0.01339,1,0.16798363636363636,6
BP,GO:0031325,positive regulation of cellular metaboli...,3473,15,8.32,0.01355,1,0.16908189781021898,1.8
BP,GO:0051247,positive regulation of protein metabolic...,1616,9,3.87,0.01358,1,0.16908189781021898,2.33
BP,GO:0019538,protein metabolic process,5942,22,14.24,0.01359,1,0.16908189781021898,1.54
BP,GO:0006368,transcription elongation from RNA polyme...,74,2,0.18,0.01361,1,0.16908189781021898,11.11
BP,GO:0099536,synaptic signaling,827,6,1.98,0.01370,1,0.16937578692493946,3.03
BP,GO:0006725,cellular aromatic compound metabolic pro...,6699,24,16.05,0.01370,1,0.16937578692493946,1.5
BP,GO:0032872,regulation of stress-activated MAPK casc...,210,3,0.5,0.01391,1,0.1709346762589928,6
BP,GO:0099003,vesicle-mediated transport in synapse,210,3,0.5,0.01391,1,0.1709346762589928,6
BP,GO:0045669,positive regulation of osteoblast differ...,75,2,0.18,0.01396,1,0.1709346762589928,11.11
BP,GO:1903201,regulation of oxidative stress-induced c...,75,2,0.18,0.01396,1,0.1709346762589928,11.11
BP,GO:0050801,ion homeostasis,832,6,1.99,0.01408,1,0.17199157894736844,3.02
BP,GO:0051052,regulation of DNA metabolic process,391,4,0.94,0.01419,1,0.17292157517899762,4.26
BP,GO:0061035,regulation of cartilage development,76,2,0.18,0.01432,1,0.17367676959619952,11.11
BP,GO:0150116,regulation of cell-substrate junction or...,76,2,0.18,0.01432,1,0.17367676959619952,11.11
BP,GO:0070302,regulation of stress-activated protein k...,213,3,0.51,0.01445,1,0.17483815165876776,5.88
BP,GO:0007423,sensory organ development,605,5,1.45,0.01458,1,0.17599404255319148,3.45
BP,GO:0021675,nerve development,77,2,0.18,0.01468,1,0.17636724705882353,11.11
BP,GO:0072078,nephron tubule morphogenesis,77,2,0.18,0.01468,1,0.17636724705882353,11.11
BP,GO:0050767,regulation of neurogenesis,398,4,0.95,0.01505,1,0.18038802816901406,4.21
BP,GO:0017038,protein import,217,3,0.52,0.01518,1,0.18109598130841123,5.77
BP,GO:0090276,regulation of peptide hormone secretion,217,3,0.52,0.01518,1,0.18109598130841123,5.77
BP,GO:0006875,cellular metal ion homeostasis,613,5,1.47,0.01535,1,0.18196788863109048,3.4
BP,GO:1903530,regulation of secretion by cell,613,5,1.47,0.01535,1,0.18196788863109048,3.4
BP,GO:0042325,regulation of phosphorylation,1369,8,3.28,0.01536,1,0.18196788863109048,2.44
BP,GO:0072088,nephron epithelium morphogenesis,79,2,0.19,0.01541,1,0.1821376388888889,10.53
BP,GO:0031589,cell-substrate adhesion,402,4,0.96,0.01556,1,0.18348581986143186,4.17
BP,GO:0033077,T cell differentiation in thymus,80,2,0.19,0.01578,1,0.18565133640552994,10.53
BP,GO:0002791,regulation of peptide secretion,221,3,0.53,0.01593,1,0.18698524137931036,5.66
BP,GO:0048167,regulation of synaptic plasticity,222,3,0.53,0.01613,1,0.18799363636363636,5.66
BP,GO:0061333,renal tubule morphogenesis,81,2,0.19,0.01616,1,0.18799363636363636,10.53
BP,GO:0140056,organelle localization by membrane tethe...,81,2,0.19,0.01616,1,0.18799363636363636,10.53
BP,GO:1901575,organic substance catabolic process,2258,11,5.41,0.01619,1,0.18799363636363636,2.03
BP,GO:0016477,cell migration,1664,9,3.99,0.01620,1,0.18799363636363636,2.26
BP,GO:0090087,regulation of peptide transport,223,3,0.53,0.01632,1,0.18831928730512248,5.66
BP,GO:0072657,protein localization to membrane,624,5,1.49,0.01646,1,0.18831928730512248,3.36
BP,GO:0007568,aging,409,4,0.98,0.01647,1,0.18831928730512248,4.08
BP,GO:0008406,gonad development,224,3,0.54,0.01651,1,0.18831928730512248,5.56
BP,GO:0007422,peripheral nervous system development,82,2,0.2,0.01654,1,0.18831928730512248,10
BP,GO:0008543,fibroblast growth factor receptor signal...,82,2,0.2,0.01654,1,0.18831928730512248,10
BP,GO:0036465,synaptic vesicle recycling,82,2,0.2,0.01654,1,0.18831928730512248,10
BP,GO:0072028,nephron morphogenesis,82,2,0.2,0.01654,1,0.18831928730512248,10
BP,GO:0009611,response to wounding,625,5,1.5,0.01656,1,0.18831928730512248,3.33
BP,GO:0032535,regulation of cellular component size,411,4,0.98,0.01674,1,0.1899432,4.08
BP,GO:0032940,secretion by cell,866,6,2.07,0.01685,1,0.19071417218543046,2.9
BP,GO:0006403,RNA localization,226,3,0.54,0.01690,1,0.19071417218543046,5.56
BP,GO:0070192,chromosome organization involved in meio...,83,2,0.2,0.01692,1,0.19071417218543046,10
BP,GO:0007163,establishment or maintenance of cell pol...,228,3,0.55,0.01730,1,0.19414021978021975,5.45
BP,GO:0034394,protein localization to cell surface,84,2,0.2,0.01730,1,0.19414021978021975,10
BP,GO:1903046,meiotic cell cycle process,229,3,0.55,0.01750,1,0.19552781857451404,5.45
BP,GO:0034762,regulation of transmembrane transport,634,5,1.52,0.01751,1,0.19552781857451404,3.29
BP,GO:0061024,membrane organization,875,6,2.1,0.01764,1,0.19552781857451404,2.86
BP,GO:0000422,autophagy of mitochondrion,85,2,0.2,0.01770,1,0.19552781857451404,10
BP,GO:0061726,mitochondrion disassembly,85,2,0.2,0.01770,1,0.19552781857451404,10
BP,GO:2000134,negative regulation of G1/S transition o...,85,2,0.2,0.01770,1,0.19552781857451404,10
BP,GO:0045137,development of primary sexual characteri...,230,3,0.55,0.01770,1,0.19552781857451404,5.45
BP,GO:0007610,behavior,636,5,1.52,0.01773,1,0.19552781857451404,3.29
BP,GO:0009987,cellular process,19262,50,46.15,0.01806,1,0.19738119402985074,1.08
BP,GO:0002088,lens development in camera-type eye,86,2,0.21,0.01809,1,0.19738119402985074,9.52
BP,GO:0031060,regulation of histone methylation,86,2,0.21,0.01809,1,0.19738119402985074,9.52
BP,GO:0051173,positive regulation of nitrogen compound...,3256,14,7.8,0.01809,1,0.19738119402985074,1.79
BP,GO:0043523,regulation of neuron apoptotic process,232,3,0.56,0.01811,1,0.19738119402985074,5.36
BP,GO:0007165,signal transduction,6848,24,16.41,0.01813,1,0.19738119402985074,1.46
BP,GO:0043583,ear development,233,3,0.56,0.01832,1,0.19875776842105264,5.36
BP,GO:1902903,regulation of supramolecular fiber organ...,423,4,1.01,0.01841,1,0.19875776842105264,3.96
BP,GO:0006464,cellular protein modification process,3939,16,9.44,0.01844,1,0.19875776842105264,1.69
BP,GO:0036211,protein modification process,3939,16,9.44,0.01844,1,0.19875776842105264,1.69
BP,GO:0032508,DNA duplex unwinding,87,2,0.21,0.01849,1,0.19875776842105264,9.52
BP,GO:0050772,positive regulation of axonogenesis,87,2,0.21,0.01849,1,0.19875776842105264,9.52
BP,GO:0031503,protein-containing complex localization,235,3,0.56,0.01873,1,0.20052461538461538,5.36
BP,GO:0006468,protein phosphorylation,1706,9,4.09,0.01879,1,0.20052461538461538,2.2
BP,GO:0044237,cellular metabolic process,11830,36,28.34,0.01883,1,0.20052461538461538,1.27
BP,GO:0006305,DNA alkylation,88,2,0.21,0.01889,1,0.20052461538461538,9.52
BP,GO:0006306,DNA methylation,88,2,0.21,0.01889,1,0.20052461538461538,9.52
BP,GO:0050766,positive regulation of phagocytosis,88,2,0.21,0.01889,1,0.20052461538461538,9.52
BP,GO:0042110,T cell activation,648,5,1.55,0.01906,1,0.20190946058091286,3.23
BP,GO:0048678,response to axon injury,89,2,0.21,0.01929,1,0.20350152892561985,9.52
BP,GO:0044703,multi-organism reproductive process,1153,7,2.76,0.01929,1,0.20350152892561985,2.54
