ontology,GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment
BP,GO:0097553,calcium ion transmembrane import into cy...,151,2,0.22,0.01981,1,0.3568806338028169,9.09
BP,GO:0050678,regulation of epithelial cell proliferat...,404,3,0.58,0.01985,1,0.3568806338028169,5.17
BP,GO:0007612,learning,153,2,0.22,0.02031,1,0.3627759440559441,9.09
BP,GO:0006950,response to stress,4602,12,6.62,0.02032,1,0.3627759440559441,1.81
BP,GO:0007568,aging,409,3,0.59,0.02050,1,0.36471428571428577,5.08
BP,GO:0016310,phosphorylation,1995,7,2.87,0.02059,1,0.3650435416666667,2.44
BP,GO:0010212,response to ionizing radiation,155,2,0.22,0.02081,1,0.36766733564013837,9.09
BP,GO:0071456,cellular response to hypoxia,156,2,0.22,0.02106,1,0.3708012413793103,9.09
BP,GO:0010243,response to organonitrogen compound,1129,5,1.62,0.02118,1,0.37163257731958765,3.09
BP,GO:0014065,phosphatidylinositol 3-kinase signaling,158,2,0.23,0.02157,1,0.3758922184300341,8.7
BP,GO:0018205,peptidyl-lysine modification,417,3,0.6,0.02157,1,0.3758922184300341,5
BP,GO:0065007,biological regulation,14349,26,20.63,0.02169,1,0.37669775510204084,1.26
BP,GO:0048869,cellular developmental process,4656,12,6.69,0.02219,1,0.3834640268456376,1.79
BP,GO:0010970,transport along microtubule,161,2,0.23,0.02234,1,0.3834640268456376,8.7
BP,GO:0050789,regulation of biological process,13537,25,19.46,0.02237,1,0.3834640268456376,1.28
BP,GO:0048519,negative regulation of biological proces...,6455,15,9.28,0.02238,1,0.3834640268456376,1.62
BP,GO:0045727,positive regulation of translation,162,2,0.23,0.02259,1,0.3857676923076923,8.7
BP,GO:0051726,regulation of cell cycle,1149,5,1.65,0.02267,1,0.3858434,3.03
BP,GO:0120036,plasma membrane bounded cell projection ...,1577,6,2.27,0.02275,1,0.3859186046511628,2.64
BP,GO:1901699,cellular response to nitrogen compound,763,4,1.1,0.02283,1,0.3859933112582781,3.64
BP,GO:0003205,cardiac chamber development,166,2,0.24,0.02364,1,0.3983691089108911,8.33
BP,GO:0036294,cellular response to decreased oxygen le...,167,2,0.24,0.02391,1,0.4015936184210527,8.33
BP,GO:0043434,response to peptide hormone,435,3,0.63,0.02407,1,0.40163862745098045,4.76
BP,GO:0048608,reproductive structure development,435,3,0.63,0.02407,1,0.40163862745098045,4.76
BP,GO:0061458,reproductive system development,438,3,0.63,0.02450,1,0.4056889389067524,4.76
BP,GO:0051641,cellular localization,3069,9,4.41,0.02462,1,0.4056889389067524,2.04
BP,GO:0010605,negative regulation of macromolecule met...,3603,10,5.18,0.02469,1,0.4056889389067524,1.93
BP,GO:0008360,regulation of cell shape,170,2,0.24,0.02471,1,0.4056889389067524,8.33
BP,GO:0060402,calcium ion transport into cytosol,170,2,0.24,0.02471,1,0.4056889389067524,8.33
BP,GO:0010976,positive regulation of neuron projection...,171,2,0.25,0.02498,1,0.4062034394904458,8
BP,GO:0031497,chromatin assembly,171,2,0.25,0.02498,1,0.4062034394904458,8
BP,GO:0034767,positive regulation of ion transmembrane...,171,2,0.25,0.02498,1,0.4062034394904458,8
BP,GO:0032200,telomere organization,172,2,0.25,0.02526,1,0.40945257142857144,8
BP,GO:0045786,negative regulation of cell cycle,444,3,0.64,0.02538,1,0.4100958227848101,4.69
BP,GO:0007409,axonogenesis,445,3,0.64,0.02553,1,0.4105608150470219,4.69
BP,GO:0045934,negative regulation of nucleobase-contai...,1620,6,2.33,0.02560,1,0.4105608150470219,2.58
BP,GO:1903047,mitotic cell cycle process,791,4,1.14,0.02565,1,0.4105608150470219,3.51
BP,GO:0043412,macromolecule modification,4179,11,6.01,0.02574,1,0.410713875,1.83
BP,GO:0030030,cell projection organization,1624,6,2.33,0.02588,1,0.41166130841121495,2.58
BP,GO:0010959,regulation of metal ion transport,449,3,0.65,0.02612,1,0.4138547368421052,4.62
BP,GO:0001934,positive regulation of protein phosphory...,796,4,1.14,0.02618,1,0.4138547368421052,3.51
BP,GO:0019222,regulation of metabolic process,7856,17,11.29,0.02641,1,0.41523563076923076,1.51
BP,GO:0007166,cell surface receptor signaling pathway,3106,9,4.46,0.02643,1,0.41523563076923076,2.02
BP,GO:0001932,regulation of protein phosphorylation,1205,5,1.73,0.02719,1,0.42109656976744186,2.89
BP,GO:0010646,regulation of cell communication,3658,10,5.26,0.02722,1,0.42109656976744186,1.9
BP,GO:0035295,tube development,1206,5,1.73,0.02728,1,0.42109656976744186,2.89
BP,GO:0034329,cell junction assembly,457,3,0.66,0.02734,1,0.42109656976744186,4.55
BP,GO:0050673,epithelial cell proliferation,461,3,0.66,0.02796,1,0.42109656976744186,4.55
BP,GO:1902806,regulation of cell cycle G1/S phase tran...,182,2,0.26,0.02804,1,0.42109656976744186,7.69
BP,GO:0023051,regulation of signaling,3677,10,5.29,0.02813,1,0.42109656976744186,1.89
BP,GO:0031399,regulation of protein modification proce...,1656,6,2.38,0.02817,1,0.42109656976744186,2.52
BP,GO:0071453,cellular response to oxygen levels,183,2,0.26,0.02832,1,0.42109656976744186,7.69
BP,GO:0006346,DNA methylation-dependent heterochromati...,20,1,0.03,0.02837,1,0.42109656976744186,33.33
BP,GO:0007097,nuclear migration,20,1,0.03,0.02837,1,0.42109656976744186,33.33
BP,GO:0030011,maintenance of cell polarity,20,1,0.03,0.02837,1,0.42109656976744186,33.33
BP,GO:0032793,positive regulation of CREB transcriptio...,20,1,0.03,0.02837,1,0.42109656976744186,33.33
BP,GO:0043046,DNA methylation involved in gamete gener...,20,1,0.03,0.02837,1,0.42109656976744186,33.33
BP,GO:0060216,definitive hemopoiesis,20,1,0.03,0.02837,1,0.42109656976744186,33.33
BP,GO:0097623,potassium ion export across plasma membr...,20,1,0.03,0.02837,1,0.42109656976744186,33.33
BP,GO:0099558,maintenance of synapse structure,20,1,0.03,0.02837,1,0.42109656976744186,33.33
BP,GO:1900151,regulation of nuclear-transcribed mRNA c...,20,1,0.03,0.02837,1,0.42109656976744186,33.33
BP,GO:2000251,positive regulation of actin cytoskeleto...,20,1,0.03,0.02837,1,0.42109656976744186,33.33
BP,GO:0010634,positive regulation of epithelial cell m...,184,2,0.26,0.02861,1,0.42323722543352604,7.69
BP,GO:0097435,supramolecular fiber organization,819,4,1.18,0.02868,1,0.42323722543352604,3.39
BP,GO:0034654,nucleobase-containing compound biosynthe...,4259,11,6.12,0.02933,1,0.4269820786516854,1.8
BP,GO:0019219,regulation of nucleobase-containing comp...,4264,11,6.13,0.02956,1,0.4269820786516854,1.79
BP,GO:0034728,nucleosome organization,188,2,0.27,0.02976,1,0.4269820786516854,7.41
BP,GO:0002902,regulation of B cell apoptotic process,21,1,0.03,0.02977,1,0.4269820786516854,33.33
BP,GO:0030050,vesicle transport along actin filament,21,1,0.03,0.02977,1,0.4269820786516854,33.33
BP,GO:0036035,osteoclast development,21,1,0.03,0.02977,1,0.4269820786516854,33.33
BP,GO:0042985,negative regulation of amyloid precursor...,21,1,0.03,0.02977,1,0.4269820786516854,33.33
BP,GO:0048485,sympathetic nervous system development,21,1,0.03,0.02977,1,0.4269820786516854,33.33
BP,GO:0050849,negative regulation of calcium-mediated ...,21,1,0.03,0.02977,1,0.4269820786516854,33.33
BP,GO:1900424,regulation of defense response to bacter...,21,1,0.03,0.02977,1,0.4269820786516854,33.33
BP,GO:2000112,regulation of cellular macromolecule bio...,4280,11,6.15,0.03033,1,0.42927174515235456,1.79
BP,GO:0006874,cellular calcium ion homeostasis,476,3,0.68,0.03034,1,0.42927174515235456,4.41
BP,GO:0034250,positive regulation of cellular amide me...,190,2,0.27,0.03035,1,0.42927174515235456,7.41
BP,GO:0045766,positive regulation of angiogenesis,190,2,0.27,0.03035,1,0.42927174515235456,7.41
BP,GO:1904018,positive regulation of vasculature devel...,190,2,0.27,0.03035,1,0.42927174515235456,7.41
BP,GO:1901991,negative regulation of mitotic cell cycl...,191,2,0.27,0.03064,1,0.43217635359116024,7.41
BP,GO:0007063,regulation of sister chromatid cohesion,22,1,0.03,0.03117,1,0.4336621798365123,33.33
BP,GO:0014821,phasic smooth muscle contraction,22,1,0.03,0.03117,1,0.4336621798365123,33.33
BP,GO:0032402,melanosome transport,22,1,0.03,0.03117,1,0.4336621798365123,33.33
BP,GO:0048745,smooth muscle tissue development,22,1,0.03,0.03117,1,0.4336621798365123,33.33
BP,GO:0097164,ammonium ion metabolic process,22,1,0.03,0.03117,1,0.4336621798365123,33.33
BP,GO:0045944,positive regulation of transcription by ...,1252,5,1.8,0.03141,1,0.43407631168831173,2.78
BP,GO:0021543,pallium development,194,2,0.28,0.03153,1,0.43407631168831173,7.14
BP,GO:0010556,regulation of macromolecule biosynthetic...,4310,11,6.2,0.03181,1,0.43407631168831173,1.77
BP,GO:0048015,phosphatidylinositol-mediated signaling,195,2,0.28,0.03183,1,0.43407631168831173,7.14
BP,GO:0060401,cytosolic calcium ion transport,196,2,0.28,0.03213,1,0.43407631168831173,7.14
BP,GO:0099111,microtubule-based transport,196,2,0.28,0.03213,1,0.43407631168831173,7.14
BP,GO:0023052,signaling,7363,16,10.58,0.03233,1,0.43407631168831173,1.51
BP,GO:0055074,calcium ion homeostasis,488,3,0.7,0.03233,1,0.43407631168831173,4.29
BP,GO:0002320,lymphoid progenitor cell differentiation,23,1,0.03,0.03256,1,0.43407631168831173,33.33
BP,GO:0021819,layer formation in cerebral cortex,23,1,0.03,0.03256,1,0.43407631168831173,33.33
BP,GO:0032401,establishment of melanosome localization,23,1,0.03,0.03256,1,0.43407631168831173,33.33
BP,GO:0033962,P-body assembly,23,1,0.03,0.03256,1,0.43407631168831173,33.33
BP,GO:0042430,indole-containing compound metabolic pro...,23,1,0.03,0.03256,1,0.43407631168831173,33.33
BP,GO:0051904,pigment granule transport,23,1,0.03,0.03256,1,0.43407631168831173,33.33
BP,GO:0099515,actin filament-based transport,23,1,0.03,0.03256,1,0.43407631168831173,33.33
BP,GO:2000773,negative regulation of cellular senescen...,23,1,0.03,0.03256,1,0.43407631168831173,33.33
BP,GO:0009314,response to radiation,490,3,0.7,0.03267,1,0.43407631168831173,4.29
BP,GO:0050806,positive regulation of synaptic transmis...,198,2,0.28,0.03273,1,0.43407631168831173,7.14
BP,GO:0018130,heterocycle biosynthetic process,4332,11,6.23,0.03292,1,0.43546507772020726,1.77
BP,GO:0048017,inositol lipid-mediated signaling,199,2,0.29,0.03304,1,0.4359231007751938,6.9
BP,GO:0019438,aromatic compound biosynthetic process,4347,11,6.25,0.03370,1,0.4366465994962217,1.76
BP,GO:0003283,atrial septum development,24,1,0.03,0.03395,1,0.4366465994962217,33.33
BP,GO:0006349,regulation of gene expression by genetic...,24,1,0.03,0.03395,1,0.4366465994962217,33.33
BP,GO:0034629,cellular protein-containing complex loca...,24,1,0.03,0.03395,1,0.4366465994962217,33.33
BP,GO:0048169,regulation of long-term neuronal synapti...,24,1,0.03,0.03395,1,0.4366465994962217,33.33
BP,GO:0051647,nucleus localization,24,1,0.03,0.03395,1,0.4366465994962217,33.33
BP,GO:0051905,establishment of pigment granule localiz...,24,1,0.03,0.03395,1,0.4366465994962217,33.33
BP,GO:0060343,trabecula formation,24,1,0.03,0.03395,1,0.4366465994962217,33.33
BP,GO:0070989,oxidative demethylation,24,1,0.03,0.03395,1,0.4366465994962217,33.33
BP,GO:2001257,regulation of cation channel activity,202,2,0.29,0.03395,1,0.4366465994962217,6.9
BP,GO:0042770,signal transduction in response to DNA d...,203,2,0.29,0.03426,1,0.43924365000000004,6.9
BP,GO:0061564,axon development,500,3,0.72,0.03438,1,0.43924365000000004,4.17
BP,GO:0045595,regulation of cell differentiation,1735,6,2.49,0.03441,1,0.43924365000000004,2.41
BP,GO:0016570,histone modification,502,3,0.72,0.03473,1,0.44011229268292684,4.17
BP,GO:0001935,endothelial cell proliferation,205,2,0.29,0.03488,1,0.44011229268292684,6.9
BP,GO:0048660,regulation of smooth muscle cell prolife...,205,2,0.29,0.03488,1,0.44011229268292684,6.9
BP,GO:0007154,cell communication,7424,16,10.67,0.03491,1,0.44011229268292684,1.5
BP,GO:0030220,platelet formation,25,1,0.04,0.03534,1,0.44011229268292684,25
BP,GO:0032400,melanosome localization,25,1,0.04,0.03534,1,0.44011229268292684,25
BP,GO:0032469,endoplasmic reticulum calcium ion homeos...,25,1,0.04,0.03534,1,0.44011229268292684,25
BP,GO:0036344,platelet morphogenesis,25,1,0.04,0.03534,1,0.44011229268292684,25
BP,GO:0072012,glomerulus vasculature development,25,1,0.04,0.03534,1,0.44011229268292684,25
BP,GO:2000310,regulation of NMDA receptor activity,25,1,0.04,0.03534,1,0.44011229268292684,25
BP,GO:0001667,ameboidal-type cell migration,506,3,0.73,0.03543,1,0.44015956204379564,4.11
BP,GO:0051896,regulation of protein kinase B signaling,208,2,0.3,0.03582,1,0.4423652727272728,6.67
BP,GO:0034622,cellular protein-containing complex asse...,1298,5,1.87,0.03593,1,0.4423652727272728,2.67
BP,GO:0048659,smooth muscle cell proliferation,209,2,0.3,0.03613,1,0.4423652727272728,6.67
BP,GO:0009892,negative regulation of metabolic process,3834,10,5.51,0.03658,1,0.4423652727272728,1.81
BP,GO:0001783,B cell apoptotic process,26,1,0.04,0.03673,1,0.4423652727272728,25
BP,GO:0006541,glutamine metabolic process,26,1,0.04,0.03673,1,0.4423652727272728,25
BP,GO:0010288,response to lead ion,26,1,0.04,0.03673,1,0.4423652727272728,25
BP,GO:0032878,regulation of establishment or maintenan...,26,1,0.04,0.03673,1,0.4423652727272728,25
BP,GO:0043501,skeletal muscle adaptation,26,1,0.04,0.03673,1,0.4423652727272728,25
BP,GO:0051875,pigment granule localization,26,1,0.04,0.03673,1,0.4423652727272728,25
BP,GO:1900273,positive regulation of long-term synapti...,26,1,0.04,0.03673,1,0.4423652727272728,25
BP,GO:1902473,regulation of protein localization to sy...,26,1,0.04,0.03673,1,0.4423652727272728,25
BP,GO:0051649,establishment of localization in cell,2249,7,3.23,0.03688,1,0.4423652727272728,2.17
BP,GO:0042327,positive regulation of phosphorylation,888,4,1.28,0.03705,1,0.4423652727272728,3.12
BP,GO:0032869,cellular response to insulin stimulus,214,2,0.31,0.03772,1,0.4423652727272728,6.45
BP,GO:0033674,positive regulation of kinase activity,519,3,0.75,0.03777,1,0.4423652727272728,4
BP,GO:0072503,cellular divalent inorganic cation homeo...,519,3,0.75,0.03777,1,0.4423652727272728,4
BP,GO:0007165,signal transduction,6848,15,9.84,0.03788,1,0.4423652727272728,1.52
BP,GO:0001958,endochondral ossification,27,1,0.04,0.03812,1,0.4423652727272728,25
BP,GO:0001964,startle response,27,1,0.04,0.03812,1,0.4423652727272728,25
BP,GO:0003159,morphogenesis of an endothelium,27,1,0.04,0.03812,1,0.4423652727272728,25
BP,GO:0021952,central nervous system projection neuron...,27,1,0.04,0.03812,1,0.4423652727272728,25
BP,GO:0036075,replacement ossification,27,1,0.04,0.03812,1,0.4423652727272728,25
BP,GO:0050857,positive regulation of antigen receptor-...,27,1,0.04,0.03812,1,0.4423652727272728,25
BP,GO:0061154,endothelial tube morphogenesis,27,1,0.04,0.03812,1,0.4423652727272728,25
BP,GO:0061437,renal system vasculature development,27,1,0.04,0.03812,1,0.4423652727272728,25
BP,GO:0061440,kidney vasculature development,27,1,0.04,0.03812,1,0.4423652727272728,25
BP,GO:0072567,chemokine (C-X-C motif) ligand 2 product...,27,1,0.04,0.03812,1,0.4423652727272728,25
BP,GO:2000341,regulation of chemokine (C-X-C motif) li...,27,1,0.04,0.03812,1,0.4423652727272728,25
BP,GO:0010561,negative regulation of glycoprotein bios...,28,1,0.04,0.03950,1,0.4512013422818792,25
BP,GO:0045655,regulation of monocyte differentiation,28,1,0.04,0.03950,1,0.4512013422818792,25
BP,GO:0045830,positive regulation of isotype switching,28,1,0.04,0.03950,1,0.4512013422818792,25
BP,GO:0050855,regulation of B cell receptor signaling ...,28,1,0.04,0.03950,1,0.4512013422818792,25
BP,GO:0051894,positive regulation of focal adhesion as...,28,1,0.04,0.03950,1,0.4512013422818792,25
BP,GO:0060765,regulation of androgen receptor signalin...,28,1,0.04,0.03950,1,0.4512013422818792,25
BP,GO:0098901,regulation of cardiac muscle cell action...,28,1,0.04,0.03950,1,0.4512013422818792,25
BP,GO:0006974,cellular response to DNA damage stimulus,909,4,1.31,0.03985,1,0.4527983116883117,3.05
BP,GO:0006323,DNA packaging,221,2,0.32,0.03998,1,0.4527983116883117,6.25
BP,GO:0000082,G1/S transition of mitotic cell cycle,222,2,0.32,0.04031,1,0.4527983116883117,6.25
BP,GO:0019722,calcium-mediated signaling,222,2,0.32,0.04031,1,0.4527983116883117,6.25
BP,GO:1901652,response to peptide,535,3,0.77,0.04075,1,0.4527983116883117,3.9
BP,GO:0002360,T cell lineage commitment,29,1,0.04,0.04089,1,0.4527983116883117,25
BP,GO:0010586,miRNA metabolic process,29,1,0.04,0.04089,1,0.4527983116883117,25
BP,GO:0021602,cranial nerve morphogenesis,29,1,0.04,0.04089,1,0.4527983116883117,25
BP,GO:0034063,stress granule assembly,29,1,0.04,0.04089,1,0.4527983116883117,25
BP,GO:0042983,amyloid precursor protein biosynthetic p...,29,1,0.04,0.04089,1,0.4527983116883117,25
BP,GO:0042984,regulation of amyloid precursor protein ...,29,1,0.04,0.04089,1,0.4527983116883117,25
BP,GO:0048265,response to pain,29,1,0.04,0.04089,1,0.4527983116883117,25
BP,GO:0080111,DNA demethylation,29,1,0.04,0.04089,1,0.4527983116883117,25
BP,GO:0048583,regulation of response to stimulus,4475,11,6.43,0.04089,1,0.4527983116883117,1.71
BP,GO:0048705,skeletal system morphogenesis,224,2,0.32,0.04097,1,0.4527983116883117,6.25
BP,GO:0034764,positive regulation of transmembrane tra...,226,2,0.32,0.04164,1,0.4551634285714285,6.25
BP,GO:0065004,protein-DNA complex assembly,226,2,0.32,0.04164,1,0.4551634285714285,6.25
BP,GO:0072507,divalent inorganic cation homeostasis,540,3,0.78,0.04171,1,0.4551634285714285,3.85
BP,GO:0031326,regulation of cellular biosynthetic proc...,4492,11,6.46,0.04192,1,0.4551634285714285,1.7
BP,GO:0002285,lymphocyte activation involved in immune...,227,2,0.33,0.04197,1,0.4551634285714285,6.06
BP,GO:0009725,response to hormone,925,4,1.33,0.04206,1,0.4551634285714285,3.01
BP,GO:0003209,cardiac atrium morphogenesis,30,1,0.04,0.04227,1,0.4551634285714285,25
BP,GO:0007064,mitotic sister chromatid cohesion,30,1,0.04,0.04227,1,0.4551634285714285,25
BP,GO:0031571,mitotic G1 DNA damage checkpoint signali...,30,1,0.04,0.04227,1,0.4551634285714285,25
BP,GO:0060218,hematopoietic stem cell differentiation,30,1,0.04,0.04227,1,0.4551634285714285,25
BP,GO:0061384,heart trabecula morphogenesis,30,1,0.04,0.04227,1,0.4551634285714285,25
BP,GO:2000637,positive regulation of gene silencing by...,30,1,0.04,0.04227,1,0.4551634285714285,25
BP,GO:0006464,cellular protein modification process,3939,10,5.66,0.04318,1,0.4551634285714285,1.77
BP,GO:0036211,protein modification process,3939,10,5.66,0.04318,1,0.4551634285714285,1.77
BP,GO:1901362,organic cyclic compound biosynthetic pro...,4517,11,6.49,0.04348,1,0.4551634285714285,1.69
BP,GO:0006379,mRNA cleavage,31,1,0.04,0.04364,1,0.4551634285714285,25
BP,GO:0010800,positive regulation of peptidyl-threonin...,31,1,0.04,0.04364,1,0.4551634285714285,25
BP,GO:0042044,fluid transport,31,1,0.04,0.04364,1,0.4551634285714285,25
BP,GO:0044819,mitotic G1/S transition checkpoint signa...,31,1,0.04,0.04364,1,0.4551634285714285,25
BP,GO:0051570,regulation of histone H3-K9 methylation,31,1,0.04,0.04364,1,0.4551634285714285,25
BP,GO:0051968,positive regulation of synaptic transmis...,31,1,0.04,0.04364,1,0.4551634285714285,25
BP,GO:0060148,positive regulation of posttranscription...,31,1,0.04,0.04364,1,0.4551634285714285,25
BP,GO:0062009,secondary palate development,31,1,0.04,0.04364,1,0.4551634285714285,25
BP,GO:0070229,negative regulation of lymphocyte apopto...,31,1,0.04,0.04364,1,0.4551634285714285,25
