validated_id,current_symbol,human_gene_symbol,Syp_brain_iCLIP,Syp_larva_iCLIP,sfari_dmel
FBgn0034158,CG5522,RALGPS1,FALSE,TRUE,FALSE
FBgn0034180,Ehbp1,EHBP1L1,FALSE,TRUE,FALSE
FBgn0034181,CG8963,PAIP1,TRUE,TRUE,FALSE
FBgn0034237,eIF3b,EIF3B,FALSE,TRUE,FALSE
FBgn0034246,Dcr-2,DICER1,TRUE,TRUE,FALSE
FBgn0034258,eIF3c,EIF3C,TRUE,TRUE,FALSE
FBgn0034263,CG10934,N/A,FALSE,TRUE,FALSE
FBgn0034282,Mapmodulin,ANP32D,TRUE,TRUE,FALSE
FBgn0034289,CG10910,N/A,FALSE,TRUE,FALSE
FBgn0034290,CG5773,N/A,FALSE,TRUE,FALSE
FBgn0034291,CG5770,N/A,FALSE,TRUE,FALSE
FBgn0034294,Muc55B,N/A,FALSE,TRUE,FALSE
FBgn0034300,CG5098,TCF20,FALSE,FALSE,TRUE
FBgn0034308,Naus,CTTNBP2NL,FALSE,TRUE,FALSE
FBgn0034312,CG10916,N/A,FALSE,TRUE,FALSE
FBgn0034313,CG5726,N/A,FALSE,TRUE,FALSE
FBgn0034345,CG5174,TPD52L3,TRUE,TRUE,FALSE
FBgn0034356,Pepck2,PCK1,FALSE,TRUE,FALSE
FBgn0034366,Atg7,ATG7,FALSE,TRUE,FALSE
FBgn0034368,zda,FKBP8,FALSE,TRUE,FALSE
FBgn0034389,Mctp,MCTP2,FALSE,TRUE,FALSE
FBgn0034398,CG15098,N/A,TRUE,TRUE,FALSE
FBgn0034405,Jheh2,EPHX1,FALSE,TRUE,FALSE
FBgn0034408,sano,N/A,FALSE,TRUE,FALSE
FBgn0034416,CG15109,N/A,FALSE,TRUE,FALSE
FBgn0034418,CG15118,ANKRD13A,FALSE,TRUE,FALSE
FBgn0034420,CG10737,C2CD2,FALSE,TRUE,FALSE
FBgn0034430,mip40,LIN37,FALSE,TRUE,FALSE
FBgn0034435,fest,N/A,FALSE,TRUE,FALSE
FBgn0034443,cer,N/A,FALSE,TRUE,FALSE
FBgn0034459,TTLL6A,TTLL13P,FALSE,TRUE,FALSE
FBgn0034470,Obp56d,N/A,FALSE,TRUE,FALSE
FBgn0034472,CG8517,TXN2,FALSE,TRUE,FALSE
FBgn0034476,Toll-7,N/A,TRUE,FALSE,FALSE
FBgn0034499,Cpr56F,N/A,FALSE,TRUE,FALSE
FBgn0034501,CG13868,N/A,FALSE,TRUE,FALSE
FBgn0034505,CG16739,N/A,FALSE,TRUE,FALSE
FBgn0034512,Bbd,N/A,FALSE,TRUE,FALSE
FBgn0034535,CG11110,IMMP2L,FALSE,FALSE,TRUE
FBgn0034542,Fem-1,FEM1B,FALSE,TRUE,FALSE
FBgn0034558,Cib2,CIB3,FALSE,FALSE,TRUE
FBgn0034577,cpa,CAPZA3,FALSE,TRUE,FALSE
FBgn0034583,CG10527,N/A,FALSE,TRUE,FALSE
FBgn0034598,CG4266,SCAF4,TRUE,TRUE,TRUE
FBgn0034638,CG10433,N/A,FALSE,TRUE,FALSE
FBgn0034644,CG10082,IP6K2,TRUE,TRUE,FALSE
FBgn0034654,eIF3k,EIF3K,TRUE,TRUE,FALSE
FBgn0034657,LBR,DHCR7,TRUE,FALSE,TRUE
FBgn0034674,CG9304,GPR180,FALSE,TRUE,FALSE
FBgn0034688,CG11474,ARMT1,FALSE,TRUE,FALSE
FBgn0034691,Synj,SYNJ2,FALSE,FALSE,TRUE
FBgn0034692,CG13502,TTC25,FALSE,FALSE,TRUE
FBgn0034705,CG11170,DIPK2A,FALSE,FALSE,TRUE
FBgn0034708,Vps35,VPS35,TRUE,TRUE,FALSE
FBgn0034709,Swim,TINAG,TRUE,TRUE,FALSE
FBgn0034720,Liprin-gamma,KAZN,TRUE,FALSE,FALSE
FBgn0034722,Rtf1,RTF1,TRUE,TRUE,FALSE
FBgn0034741,CG4269,N/A,FALSE,TRUE,FALSE
FBgn0034743,RpS16,RPS16,TRUE,TRUE,FALSE
FBgn0034753,CG2852,PPIC,TRUE,TRUE,FALSE
FBgn0034758,CG13510,LITAF,FALSE,TRUE,FALSE
FBgn0034759,CG13511,N/A,FALSE,TRUE,FALSE
FBgn0034761,CG4250,LITAF,FALSE,TRUE,FALSE
FBgn0034763,RYBP,RYBP,FALSE,TRUE,FALSE
FBgn0034791,EMC8-9,EMC8,FALSE,TRUE,FALSE
FBgn0034792,YME1L,YME1L1,FALSE,TRUE,FALSE
FBgn0034800,CG3788,UPP2,FALSE,TRUE,FALSE
FBgn0034802,CNBP,ZCCHC13,TRUE,TRUE,FALSE
FBgn0034816,CG3085,TEKT2,FALSE,TRUE,FALSE
FBgn0034824,Klp59C,KIF2B,FALSE,TRUE,FALSE
FBgn0034840,CG3124,N/A,FALSE,TRUE,FALSE
FBgn0034860,CG9812,N/A,FALSE,TRUE,FALSE
FBgn0034876,wmd,STRAP,TRUE,TRUE,FALSE
FBgn0034897,Sesn,SESN2,FALSE,TRUE,FALSE
FBgn0034903,sona,N/A,FALSE,TRUE,FALSE
FBgn0034907,CG5539,REEP2,FALSE,TRUE,TRUE
FBgn0034914,CG5554,TMX4,TRUE,TRUE,FALSE
FBgn0034923,Upf3,UPF3A,FALSE,FALSE,TRUE
FBgn0034948,PPP1R15,PPP1R15A,FALSE,TRUE,FALSE
FBgn0034964,IntS1,INTS1,FALSE,FALSE,TRUE
FBgn0034968,RpL12,RPL12,FALSE,TRUE,FALSE
FBgn0034971,Gpat4,GPAT3,FALSE,TRUE,FALSE
FBgn0034975,enok,KAT6A,FALSE,FALSE,TRUE
FBgn0034989,CG3356,UBE3C,FALSE,FALSE,TRUE
FBgn0034999,Fatp3,SLC27A2,FALSE,FALSE,TRUE
FBgn0035001,Slik,SLK,TRUE,TRUE,FALSE
FBgn0035007,CG3492,N/A,FALSE,TRUE,FALSE
FBgn0035010,CG13579,N/A,FALSE,TRUE,FALSE
FBgn0035016,CG4612,N/A,TRUE,TRUE,FALSE
FBgn0035020,CG13585,SMIM14,FALSE,TRUE,FALSE
FBgn0035023,ITP,N/A,FALSE,TRUE,FALSE
FBgn0035032,ATPsynF,ATP5MF,TRUE,TRUE,FALSE
FBgn0035049,Mmp1,MMP26,FALSE,TRUE,FALSE
FBgn0035073,CG16896,TBC1D31,FALSE,FALSE,TRUE
FBgn0035087,CG2765,THRSP,TRUE,TRUE,FALSE
FBgn0035091,CG3829,N/A,FALSE,TRUE,FALSE
FBgn0035106,rno,JADE1,TRUE,TRUE,FALSE
FBgn0035111,Dis3l2,DIS3L2,FALSE,TRUE,FALSE
FBgn0035121,Tudor-SN,SND1,TRUE,TRUE,TRUE
FBgn0035132,mthl10,N/A,FALSE,TRUE,FALSE
FBgn0035142,Hipk,HIPK1,TRUE,TRUE,FALSE
FBgn0035143,Ppm1,N/A,FALSE,TRUE,FALSE
FBgn0035146,CG13893,SEC14L1,FALSE,TRUE,FALSE
FBgn0035147,Gale,GALE,FALSE,TRUE,FALSE
FBgn0035162,Sf3b3,SF3B3,TRUE,TRUE,FALSE
FBgn0035165,CG13887,BCAP29,FALSE,TRUE,FALSE
FBgn0035168,cep290,CEP290,FALSE,FALSE,TRUE
FBgn0035173,CG13907,SLC16A11,FALSE,TRUE,FALSE
FBgn0035196,CG9129,N/A,FALSE,TRUE,FALSE
FBgn0035197,CG9130,N/A,FALSE,TRUE,FALSE
FBgn0035198,CG9133,N/A,FALSE,TRUE,FALSE
FBgn0035204,CG2277,NT5DC1,FALSE,TRUE,FALSE
FBgn0035207,Herc4,HERC6,FALSE,TRUE,FALSE
FBgn0035218,CG9173,N/A,FALSE,TRUE,FALSE
FBgn0035227,Iml1,DEPDC5,FALSE,FALSE,TRUE
FBgn0035232,CG12099,RNF10,TRUE,TRUE,FALSE
FBgn0035236,CG12004,TMEM184C,FALSE,TRUE,FALSE
FBgn0035239,CG18170,N/A,FALSE,TRUE,FALSE
FBgn0035240,CG33791,OGDH,FALSE,TRUE,FALSE
FBgn0035245,GC,GGCX,TRUE,TRUE,FALSE
FBgn0035246,CG13928,N/A,TRUE,TRUE,FALSE
FBgn0035251,Vta1,VTA1,FALSE,TRUE,FALSE
FBgn0035283,CG12024,CUEDC1,FALSE,TRUE,FALSE
FBgn0035285,CG12025,TMEM134,TRUE,TRUE,TRUE
FBgn0035290,dsb,SCARB2,FALSE,TRUE,FALSE
FBgn0035333,CG1317,MARCHF6,FALSE,TRUE,FALSE
FBgn0035348,CG16758,PNP,FALSE,TRUE,FALSE
FBgn0035357,MEP-1,N/A,FALSE,TRUE,FALSE
FBgn0035370,Non2,N/A,TRUE,TRUE,FALSE
FBgn0035371,AhcyL1,AHCYL1,FALSE,TRUE,FALSE
FBgn0035375,Pgant6,GALNT10,FALSE,FALSE,TRUE
FBgn0035383,CPT2,CPT2,FALSE,FALSE,TRUE
FBgn0035390,scramb2,PLSCR4,FALSE,TRUE,FALSE
FBgn0035397,PAN3,PAN3,TRUE,TRUE,FALSE
FBgn0035398,Cht7,CHI3L2,FALSE,TRUE,FALSE
FBgn0035400,CG11537,MFSD14B,FALSE,TRUE,FALSE
FBgn0035422,RpL28,RPL28,TRUE,TRUE,FALSE
FBgn0035423,eIF1,EIF1B,TRUE,TRUE,FALSE
FBgn0035424,Larp4B,LARP4B,TRUE,TRUE,FALSE
FBgn0035425,CG17746,N/A,FALSE,TRUE,FALSE
FBgn0035427,ckd,N/A,FALSE,TRUE,FALSE
FBgn0035432,ZnT63C,SLC30A10,FALSE,TRUE,FALSE
FBgn0035436,CG12016,NMRK2,FALSE,TRUE,FALSE
FBgn0035438,PHGPx,GPX7,FALSE,TRUE,FALSE
FBgn0035444,CG12012,BRI3,FALSE,TRUE,FALSE
FBgn0035449,CG14971,SLC35C2,FALSE,TRUE,FALSE
FBgn0035461,ntc,N/A,FALSE,TRUE,FALSE
FBgn0035473,mge,TOMM22,FALSE,TRUE,FALSE
FBgn0035481,CG12605,SCRT2,TRUE,FALSE,FALSE
FBgn0035488,CG11593,BNIPL,FALSE,FALSE,TRUE
FBgn0035495,CG14989,N/A,TRUE,FALSE,FALSE
FBgn0035497,CG14995,CFAP410,FALSE,TRUE,FALSE
FBgn0035498,Fit1,FERMT3,FALSE,TRUE,FALSE
FBgn0035499,Chd64,CNN2,TRUE,TRUE,FALSE
FBgn0035528,CG15012,TMEM50B,FALSE,TRUE,FALSE
FBgn0035533,Cip4,FNBP1,FALSE,TRUE,FALSE
FBgn0035542,DOR,N/A,TRUE,TRUE,FALSE
FBgn0035553,CG13722,N/A,FALSE,TRUE,FALSE
FBgn0035558,CG11357,B3GNT6,FALSE,TRUE,FALSE
FBgn0035581,Dnah3,DNAH7,FALSE,FALSE,TRUE
FBgn0035598,CG4669,N/A,FALSE,TRUE,FALSE
FBgn0035601,Uev1A,UBE2V1,TRUE,TRUE,FALSE
FBgn0035612,frm,N/A,FALSE,TRUE,FALSE
FBgn0035622,TM9SF3,TM9SF3,FALSE,TRUE,FALSE
FBgn0035625,Blimp-1,ZNF683,FALSE,TRUE,FALSE
FBgn0035630,CG10576,PA2G4,TRUE,TRUE,FALSE
FBgn0035631,Txl,TXNL1,TRUE,TRUE,FALSE
FBgn0035677,CG13293,SCAI,TRUE,FALSE,FALSE
FBgn0035688,fmt,PPP6R1,TRUE,TRUE,FALSE
FBgn0035692,Sf3b6,SF3B6,TRUE,TRUE,FALSE
FBgn0035709,eIF4E4,EIF4E1B,FALSE,FALSE,TRUE
FBgn0035715,Ist1,IST1,FALSE,TRUE,FALSE
FBgn0035720,CG10077,DDX5,TRUE,TRUE,FALSE
FBgn0035726,CG9953,PRSS16,FALSE,TRUE,FALSE
FBgn0035753,RpL18,RPL18,TRUE,TRUE,FALSE
FBgn0035763,mrva,MFSD1,FALSE,TRUE,FALSE
FBgn0035769,CTCF,CTCF,FALSE,FALSE,TRUE
FBgn0035771,Sec63,SEC63,FALSE,TRUE,FALSE
FBgn0035772,Sh3beta,SH3BGRL3,TRUE,TRUE,FALSE
FBgn0035776,CG8564,N/A,FALSE,TRUE,FALSE
FBgn0035802,Pura,ARHGEF40,FALSE,TRUE,FALSE
FBgn0035811,Mcad,ACADM,FALSE,TRUE,FALSE
FBgn0035823,eIF4E5,N/A,FALSE,TRUE,FALSE
FBgn0035829,HP4,N/A,TRUE,FALSE,FALSE
FBgn0035844,CG13676,N/A,FALSE,TRUE,FALSE
FBgn0035849,ERR,ESRRA,FALSE,FALSE,TRUE
FBgn0035866,Arl5,ARL5C,FALSE,TRUE,FALSE
FBgn0035871,BI-1,TMBIM6,TRUE,TRUE,FALSE
FBgn0035872,Cpsf6,CPSF7,TRUE,FALSE,FALSE
FBgn0035886,Jon66Ci,N/A,FALSE,TRUE,FALSE
FBgn0035896,CG6983,C20orf27,TRUE,FALSE,FALSE
FBgn0035909,ergic53,LMAN1L,TRUE,TRUE,FALSE
FBgn0035915,S-Lap1,LAP3,FALSE,TRUE,FALSE
FBgn0035917,Zasp66,N/A,FALSE,TRUE,FALSE
FBgn0035922,Pex7,PEX7,FALSE,FALSE,TRUE
FBgn0035936,Tsp66E,CD82,FALSE,TRUE,FALSE
FBgn0035945,CG5026,MTMR9,TRUE,TRUE,FALSE
FBgn0035951,CG5068,PPME1,TRUE,FALSE,FALSE
FBgn0035952,CG5280,C22orf23,FALSE,TRUE,FALSE
FBgn0035959,CG4911,FBXO33,FALSE,TRUE,TRUE
FBgn0035964,Dhpr,QDPR,FALSE,TRUE,FALSE
FBgn0035968,Slc45-1,SLC45A1,FALSE,TRUE,TRUE
FBgn0035978,UGP,UGP2,FALSE,TRUE,FALSE
FBgn0035986,CG4022,PIH1D2,TRUE,FALSE,FALSE
FBgn0035987,Cpsf5,NUDT21,TRUE,TRUE,FALSE
FBgn0035988,CG3982,N/A,FALSE,TRUE,FALSE
FBgn0035989,Tat,ATAT1,FALSE,TRUE,FALSE
FBgn0035993,Nf-YA,NFYA,TRUE,TRUE,FALSE
FBgn0035995,CG3529,TOM1L1,FALSE,TRUE,FALSE
FBgn0035997,phol,YY1,FALSE,FALSE,TRUE
FBgn0036004,Jarid2,JARID2,FALSE,FALSE,TRUE
FBgn0036007,path,N/A,TRUE,TRUE,FALSE
FBgn0036008,CG3408,LRRC59,TRUE,FALSE,FALSE
FBgn0036030,Prps,PRPS1L1,TRUE,TRUE,FALSE
FBgn0036043,Ae2,SLC4A4,FALSE,TRUE,TRUE
FBgn0036058,CG6707,PIP4P2,TRUE,TRUE,FALSE
FBgn0036059,nudE,NDE1,TRUE,TRUE,FALSE
FBgn0036085,CG6527,N/A,FALSE,TRUE,FALSE
FBgn0036099,CG11811,GUK1,FALSE,TRUE,FALSE
FBgn0036111,Aps,NUDT10,TRUE,TRUE,FALSE
FBgn0036128,Elo68beta,ELOVL5,FALSE,FALSE,TRUE
FBgn0036134,FoxK,FOXK1,TRUE,TRUE,FALSE
FBgn0036144,GlcAT-P,N/A,FALSE,TRUE,FALSE
FBgn0036157,CG7560,MTHFR,FALSE,FALSE,TRUE
FBgn0036162,Fum3,N/A,FALSE,TRUE,FALSE
FBgn0036165,chrb,DDIT4,TRUE,TRUE,FALSE
FBgn0036168,CG7512,CASZ1,FALSE,FALSE,TRUE
FBgn0036170,CG11714,N/A,FALSE,TRUE,FALSE
FBgn0036180,Duba,OTUD5,FALSE,TRUE,FALSE
FBgn0036181,Muc68Ca,N/A,FALSE,TRUE,FALSE
FBgn0036196,CG11658,FBXO32,FALSE,TRUE,FALSE
FBgn0036202,CG6024,N/A,TRUE,FALSE,FALSE
FBgn0036212,CG11597,PPP2CA,FALSE,FALSE,TRUE
FBgn0036213,RpL10Ab,RPL10A,TRUE,FALSE,FALSE
FBgn0036237,viaf,PDCL2,TRUE,TRUE,FALSE
FBgn0036257,RhoGAP68F,PRR5-ARHGAP8,FALSE,TRUE,FALSE
FBgn0036258,eIF3l,EIF3L,TRUE,TRUE,FALSE
FBgn0036262,CG6910,MIOX,FALSE,TRUE,FALSE
FBgn0036271,Pbgs,ALAD,FALSE,TRUE,FALSE
FBgn0036274,CG4328,LMX1A,FALSE,FALSE,TRUE
FBgn0036305,CG10984,ANKRD11,FALSE,FALSE,TRUE
FBgn0036311,CG17666,N/A,FALSE,TRUE,FALSE
FBgn0036316,CG10960,SLC2A8,TRUE,TRUE,FALSE
FBgn0036318,Wbp2,WBP2NL,TRUE,TRUE,FALSE
FBgn0036319,Ent3,SLC29A4,FALSE,FALSE,TRUE
FBgn0036334,CG11267,HSPE1,TRUE,TRUE,FALSE
FBgn0036337,Adk2,ADK,FALSE,TRUE,TRUE
FBgn0036340,Srrm1,SRRM1,TRUE,FALSE,FALSE
FBgn0036341,Syx13,TSNARE1,FALSE,TRUE,FALSE
FBgn0036353,CG10171,TMEM19,FALSE,TRUE,FALSE
FBgn0036369,CG10089,DUSP15,FALSE,FALSE,TRUE
FBgn0036373,Tgi,N/A,FALSE,TRUE,FALSE
FBgn0036376,Liprin-beta,PPFIBP1,TRUE,TRUE,FALSE
FBgn0036381,CG8745,PHYKPL,FALSE,TRUE,FALSE
FBgn0036389,ssp2,N/A,TRUE,TRUE,FALSE
FBgn0036398,upSET,KMT2E,TRUE,TRUE,TRUE
FBgn0036402,CG6650,ADPGK,FALSE,TRUE,FALSE
FBgn0036410,CG8100,N/A,FALSE,TRUE,FALSE
FBgn0036428,Gbs-70E,PPP1R3D,FALSE,TRUE,FALSE
FBgn0036437,CG5048,PIH1D3,FALSE,TRUE,FALSE
FBgn0036446,Mgat4a,MGAT4D,FALSE,TRUE,FALSE
FBgn0036448,mop,PDCD6IP,FALSE,TRUE,FALSE
FBgn0036451,Helz,HELZ,TRUE,TRUE,FALSE
FBgn0036461,Zip71B,SLC39A14,FALSE,TRUE,FALSE
FBgn0036467,CG12310,N/A,FALSE,TRUE,FALSE
FBgn0036480,Cep135,TSGA10,FALSE,TRUE,TRUE
FBgn0036493,CG7255,N/A,FALSE,TRUE,FALSE
FBgn0036497,Ran-like,RAN,FALSE,TRUE,FALSE
FBgn0036509,CG7739,ITFG1,FALSE,TRUE,FALSE
FBgn0036512,CG16979,UFSP2,FALSE,TRUE,FALSE
FBgn0036516,CG7656,CDC34,FALSE,TRUE,FALSE
FBgn0036518,RhoGAP71E,ARHGAP20,TRUE,TRUE,FALSE
FBgn0036522,Phs,N/A,TRUE,TRUE,FALSE
FBgn0036534,DCP2,DCP2,TRUE,TRUE,FALSE
FBgn0036537,CG18081,ZNF706,TRUE,TRUE,FALSE
FBgn0036538,CG15715,ZNF706,TRUE,TRUE,FALSE
FBgn0036544,sff,BRSK2,TRUE,FALSE,TRUE
FBgn0036553,CG17027,N/A,FALSE,TRUE,FALSE
FBgn0036556,hzg,CTDSP2,TRUE,TRUE,FALSE
FBgn0036565,CG5235,MOXD1,TRUE,FALSE,FALSE
FBgn0036566,ClC-c,CLCN4,TRUE,TRUE,TRUE
FBgn0036576,CG5151,N/A,TRUE,TRUE,FALSE
FBgn0036587,CG4950,N/A,FALSE,TRUE,FALSE
FBgn0036621,roq,RC3H2,TRUE,TRUE,FALSE
FBgn0036623,Agpat3,AGPAT4,TRUE,TRUE,FALSE
FBgn0036624,RAF2,N/A,TRUE,FALSE,FALSE
FBgn0036640,nxf2,NXF2B,FALSE,FALSE,TRUE
FBgn0036661,CG9705,CSDC2,TRUE,TRUE,FALSE
FBgn0036662,CG9706,SLC33A1,FALSE,TRUE,FALSE
FBgn0036663,CG9674,N/A,FALSE,TRUE,FALSE
FBgn0036666,TSG101,UEVLD,TRUE,TRUE,FALSE
FBgn0036685,CG6664,CCDC6,TRUE,TRUE,FALSE
FBgn0036702,CG6512,AFG3L2,FALSE,TRUE,FALSE
FBgn0036717,CG13731,N/A,FALSE,TRUE,FALSE
FBgn0036723,CG12229,N/A,FALSE,TRUE,FALSE
FBgn0036729,CG13733,N/A,FALSE,TRUE,FALSE
FBgn0036732,Oatp74D,SLCO1C1,TRUE,TRUE,FALSE
FBgn0036733,U4-U6-60K,PRPF4,TRUE,FALSE,FALSE
FBgn0036734,CG7564,FMC1-LUC7L2,TRUE,TRUE,FALSE
FBgn0036735,Edc3,EDC3,TRUE,TRUE,FALSE
FBgn0036746,Crtc,CRTC2,TRUE,TRUE,FALSE
FBgn0036752,Adgf-A,ADA2,FALSE,TRUE,FALSE
FBgn0036759,CG5577,N/A,FALSE,TRUE,FALSE
FBgn0036761,MED19,MED19,FALSE,TRUE,FALSE
FBgn0036762,CG7430,DLD,FALSE,TRUE,FALSE
FBgn0036763,TrpRS-m,WARS2,FALSE,TRUE,FALSE
FBgn0036764,CG5535,SLC7A4,FALSE,FALSE,TRUE
FBgn0036773,CG13698,N/A,FALSE,TRUE,FALSE
FBgn0036787,CG4306,GGCT,FALSE,TRUE,FALSE
FBgn0036806,Cyp12c1,CYP27C1,FALSE,TRUE,FALSE
FBgn0036814,CG14073,BCOR,FALSE,TRUE,TRUE
FBgn0036816,Indy,SLC13A1,FALSE,TRUE,FALSE
FBgn0036821,CG3961,ACSL1,FALSE,TRUE,FALSE
FBgn0036824,CG3902,ACADSB,FALSE,TRUE,FALSE
FBgn0036825,RpL26,RPL26L1,TRUE,TRUE,FALSE
FBgn0036837,CG18135,N/A,FALSE,TRUE,FALSE
FBgn0036842,Ugt316A1,N/A,FALSE,TRUE,FALSE
FBgn0036843,Sfxn2,SFXN2,FALSE,TRUE,FALSE
FBgn0036848,Naxd,NAXD,FALSE,TRUE,FALSE
FBgn0036856,CG9666,METTL5,FALSE,TRUE,FALSE
FBgn0036862,Gbs-76A,PPP1R3B,FALSE,TRUE,FALSE
FBgn0036875,CG9449,ACP4,FALSE,TRUE,FALSE
FBgn0036887,CG9231,FAM162B,TRUE,TRUE,FALSE
FBgn0036890,CG9368,N/A,TRUE,FALSE,FALSE
FBgn0036896,wnd,MAP3K12,FALSE,TRUE,FALSE
FBgn0036900,CG8765,N/A,FALSE,TRUE,FALSE
FBgn0036915,Prp3,PRPF3,TRUE,TRUE,FALSE
FBgn0036918,Pfdn6,PFDN6,TRUE,TRUE,FALSE
FBgn0036921,RhoGDI,ARHGDIG,TRUE,TRUE,FALSE
FBgn0036927,Gabat,ABAT,FALSE,FALSE,TRUE
FBgn0036928,Tom20,TOMM20L,TRUE,TRUE,FALSE
FBgn0036950,CG6996,N/A,FALSE,TRUE,FALSE
FBgn0036952,CG6933,N/A,FALSE,TRUE,FALSE
FBgn0036959,CG6951,DCTD,TRUE,TRUE,FALSE
FBgn0036967,SCCRO4,DCUN1D4,TRUE,FALSE,FALSE
FBgn0036974,eRF1,ETF1,TRUE,TRUE,FALSE
FBgn0036975,CG5618,CSAD,FALSE,TRUE,FALSE
FBgn0036985,zye,N/A,FALSE,TRUE,FALSE
FBgn0037000,ZnT77C,SLC30A1,FALSE,TRUE,FALSE
FBgn0037007,BNIP3,BNIP3L,TRUE,TRUE,FALSE
FBgn0037016,CG13252,N/A,FALSE,TRUE,FALSE
FBgn0037021,CG11399,PCIF1,TRUE,TRUE,FALSE
FBgn0037026,CG3634,ST7L,FALSE,FALSE,TRUE
FBgn0037027,HIPP1,N/A,FALSE,TRUE,FALSE
FBgn0037050,ICA69,ICA1,FALSE,FALSE,TRUE
FBgn0037057,CG10512,N/A,FALSE,TRUE,FALSE
FBgn0037064,CG9389,IMPA1,FALSE,TRUE,FALSE
FBgn0037065,CG12974,N/A,FALSE,TRUE,FALSE
FBgn0037093,Cdk12,CDK12,TRUE,FALSE,TRUE
FBgn0037094,CG7611,WDR26,TRUE,TRUE,TRUE
FBgn0037098,Wnk,WNK2,FALSE,TRUE,TRUE
FBgn0037135,CG7414,EIF2A,TRUE,TRUE,FALSE
FBgn0037137,Nopp140,N/A,TRUE,FALSE,FALSE
FBgn0037138,P5CDh1,ALDH4A1,TRUE,TRUE,FALSE
FBgn0037146,CG7470,ALDH18A1,FALSE,TRUE,FALSE
FBgn0037153,olf413,MOXD1,TRUE,TRUE,FALSE
FBgn0037181,CG11370,N/A,FALSE,TRUE,FALSE
FBgn0037182,ArfGAP3,ARFGAP3,TRUE,TRUE,FALSE
FBgn0037203,slif,SLC7A4,FALSE,FALSE,TRUE
FBgn0037207,Mes2,N/A,TRUE,TRUE,FALSE
FBgn0037213,CG12581,N/A,FALSE,TRUE,FALSE
FBgn0037220,CG14641,RBM22,TRUE,TRUE,FALSE
FBgn0037231,Vps24,CHMP3,FALSE,TRUE,FALSE
FBgn0037234,CG9795,N/A,FALSE,TRUE,FALSE
FBgn0037239,Sfxn1-3,SFXN5,FALSE,TRUE,FALSE
FBgn0037240,Cont,CNTN1,FALSE,FALSE,TRUE
FBgn0037242,CG9855,MARCHF5,FALSE,TRUE,FALSE
FBgn0037248,srl,PPRC1,TRUE,FALSE,FALSE
FBgn0037249,eIF3a,EIF3A,FALSE,TRUE,FALSE
FBgn0037270,eIF3f1,EIF3F,TRUE,TRUE,FALSE
FBgn0037282,CG14657,N/A,TRUE,TRUE,FALSE
FBgn0037301,Mms19,MMS19,FALSE,TRUE,FALSE
FBgn0037313,CG1161,TMEM9B,FALSE,TRUE,FALSE
FBgn0037328,RpL35A,RPL35A,TRUE,TRUE,FALSE
FBgn0037336,CG2519,N/A,TRUE,TRUE,FALSE
FBgn0037339,Pi4KIIalpha,PI4K2B,FALSE,TRUE,FALSE
FBgn0037342,CG2931,RBM42,TRUE,TRUE,FALSE
FBgn0037344,CG2926,PHRF1,TRUE,TRUE,TRUE
FBgn0037351,RpL13A,RPL13A,TRUE,TRUE,FALSE
FBgn0037358,elm,CHP2,FALSE,TRUE,FALSE
FBgn0037360,CG2182,GGNBP2,FALSE,FALSE,TRUE
FBgn0037363,Atg17,RB1CC1,FALSE,TRUE,FALSE
FBgn0037370,CG1236,GRHPR,FALSE,TRUE,FALSE
FBgn0037374,jagn,JAGN1,FALSE,TRUE,FALSE
FBgn0037375,kat-60L1,KATNA1,FALSE,FALSE,TRUE
FBgn0037432,CG10298,PEBP4,FALSE,FALSE,TRUE
FBgn0037433,CG17919,PEBP4,FALSE,FALSE,TRUE
FBgn0037442,gzl,ZNRF4,FALSE,TRUE,FALSE
FBgn0037443,Dmtn,TEX28,FALSE,TRUE,FALSE
FBgn0037445,CG9727,RFX7,FALSE,TRUE,FALSE
FBgn0037447,Neurochondrin,NCDN,FALSE,TRUE,FALSE
FBgn0037448,CG15186,N/A,FALSE,TRUE,FALSE
FBgn0037454,CG1137,IQCD,FALSE,TRUE,FALSE
FBgn0037461,CG15177,EFCAB1,FALSE,TRUE,FALSE
FBgn0037463,djl,N/A,FALSE,TRUE,FALSE
FBgn0037464,Mst84B,N/A,FALSE,TRUE,FALSE
FBgn0037465,CG1105,ARRDC1,FALSE,TRUE,FALSE
FBgn0037468,CG1943,N/A,TRUE,TRUE,FALSE
FBgn0037472,CG10098,SCRN1,FALSE,TRUE,FALSE
FBgn0037481,MAGE,MAGEC1,FALSE,FALSE,TRUE
FBgn0037512,CG2616,SLC25A39,FALSE,FALSE,TRUE
FBgn0037525,CG17816,N/A,TRUE,FALSE,FALSE
FBgn0037533,CD98hc,SLC3A2,TRUE,TRUE,FALSE
FBgn0037536,CG2698,TMEM245,FALSE,TRUE,FALSE
FBgn0037537,CG2767,N/A,FALSE,TRUE,FALSE
FBgn0037549,CG7878,DDX53,FALSE,FALSE,TRUE
FBgn0037551,Arl8,ARL8A,TRUE,TRUE,FALSE
FBgn0037556,CG9636,CUEDC2,TRUE,TRUE,FALSE
FBgn0037580,DppIII,DPP3,FALSE,TRUE,TRUE
FBgn0037592,CG11737,TMEM135,FALSE,TRUE,FALSE
FBgn0037607,CG8036,TKTL1,TRUE,TRUE,FALSE
FBgn0037610,CG8043,IBA57,FALSE,TRUE,FALSE
